question,choices,answer
"[header] How to clean skateboard wheels [title] Remove the wheels from the board. [step] Turn the skateboard over so it is resting on the deck, with the wheels facing up. Use a ½ inch or 13 mm socket wrench to twist and remove the axle nuts on the outer sides of the skateboard wheels.","['[substeps] They should be mounting more mount bolts. [title] Remove the gears on the top of the wheels.', 'Keep all wheel materials (nuts, washers, etc. ) together in one place so you can easily find and attach them later.', 'Slide the side axle nuts out of the lift of the skateboard as well. Some people prefer to use pliers to remove the wheels off the wheel.', 'If the wheels seem tight, you may need to try again. [substeps] The wheels may feel a bit loose.']",B
A man anda woman are ina a ring in a wrestling competition fighting while people is in stands screaming. Two women are in a blue ring wrestling in a small white room. a man and a woman,"['are in a high court wrestling each other and wrestling and giving a sign sign of bernadette talsil holding her partner.', 'are wrestling in a ring in a competition.', 'in blue stand in a middle and lift one of the women over their heads to the floor.', 'in a happiness blue shirt are the only judge wearing a white shirt.']",B
"[header] How to make a sarong [title] Measure your waist. [step] Sarongs are generally just large rectangles of fabric that can be wrapped and tied in different ways. They typically measure anywhere from 66 to 72 inches (168 to 183 cm) across, depending on your measurements.","['[substeps] Hems are of fabric that wrap around your entire waist. Fasten them with twine, easy fasteners, or decorative buttons.', 'Using a fabric tape measure, measure your waist. To measure your waist, measure around the narrowest part of your abdomen between your rib cage and hips.', '[substeps] "" waist wrap "" is a medium-sized piece of fabric that wraps around your waist. In general, a sarong wraps from around your chest down to your stomach.', ""[title] Decide whether you want a slim fit or a looser fit. [step] Check how long you're wearing sarongs for maintenance purposes.""]",B
There is a lemonade stand set up where people are purchasing lemonade to donate money for a cause. One of the parents is talking to the news reporter about the fund raiser. three more parents,"['are seated at the fund raiser, chatting about the event, and a host is giving the clean-up materials required to make lemonade.', 'are seen speaking to the reporter that are standing by to participate in the event.', 'are standing are chatting as they sip lemonade.', 'are talking about how they donated the lemonade, to show their appreciation for their generosity.']",C
A girl stands in front of a bathroom mirror and vigorously rubs her face. The girl turns on the faucet. The girl then splashes water on her face several times. the girl,"['stands up from the tub and after turning off the faucet looks into the mirror as her face is really washed.', 'then shakes water all over her face and laughs.', 'looks in the mirror and begins to look horrified.', 'wipes her face with a towel.']",D
"A group of runners are on a street, and a boston marathoner who has broken a record is shown talking in an interview after celebrating. news casters","['discuss the event with news sources.', 'are sitting in a room taking pictures.', 'are shown talking about the man and others as they reach the end of the marathon.', 'are talking about the events, and the story "" lean on tube 1 nationally "" appears with pictures of steel lifts.']",C
A man is shown dancing around in a parking lot. several runners,"['get ready on begins running.', 'are on the sides of the road where they start a race.', 'are shown in the distance.', 'are gathered, ready to begin a race.']",D
A boy kicks a soccer ball in the yard while his father works. The adult mows the lawn with his child. the man,"['moves toys to the side of the yard to clear the area.', 'then hits the soccer ball but the boy hits it over the fence.', 'walks and mows on the floor.', 'then pulls it out of the grass.']",A
"[header] How to care for a weave [title] Shampoo your hair every 7 to 14 days. [step] Wet your hair with lukewarm water. Pour a dime-sized amount of shampoo into your palm, then massage it into your scalp and through your extension.","[""Use your hands to work the shampoo through your weave and into your hair. Don't squeeze it out; it should all run out by the end of each cycle."", 'From there, wash it out with shampoo. Some weave-specific shampoos are specifically made for your hair type.', 'Be as gentle as possible, since your weave can tangle easily while shampooing. [substeps] If you work out or sweat a lot, shampoo every 7 days.', 'For your extensions, shampoo only once during the day, once after school and once right before bed. To prevent tangles, do this before going to bed.']",C
A group of people clean cars at a car wash. a person,"['uses a red hose to clear the puddles by the car.', 'sticks an adult in the trunk of a car while the young boy stands by.', 'is interviewed about the process.', 'smokes the hookah and blows the smoke.']",C
"[header] How to choose a cat sitter [title] Ask people you know for recommendations. [step] In many cases, you can get the name and number of a great cat sitter just by asking around. Ask your friends, family, and neighbors, or even your coworkers.","['If you ask enough people that you trust, you are bound to get a few suggestions. You may even get someone who is willing to do it themselves.', 'Try to buy a cat sitter who has experience caring for a particular cat. [substeps] You can also ask other people you know, such as your grandparents, aunts, uncles, and cousins.', 'In addition, you may then be able to get a recommendation from a professional by asking other people you know on the internet or talking to members of your network. Your friends and family may also know other cat owners that could be a perfect partner for you.', 'Check along with the friends who attended a local cat daycare or get some recommendations from your veterinarian. If you do this, make sure that you ask who the best local sitter is for your particular cat.']",A
[header] How to heal ligaments [title] Apply cold to the ligament. [step] Make sure to apply an ice pack to the injury as quickly as you can. Do this by covering your skin with a towel and then placing a bag of ice on the injured area.,"['Take a clean ice pack and put it over the affected area for 15 to 30 minutes to increase blood flow. [substeps] Never apply ice to a previously injured ligament, as the contact of ice can be dangerous.', 'Keep the ice on the injured area for 10 to 30 minutes every 1 to 2 hours. Continue to apply ice to the area for 2 to 3 days.', 'They should ensure that the ice transfers onto your skin quickly and does not cause further damage. A cutthroat bandage can also be used.', 'The ice will make it numb for 3-5 minutes at room temperature. Keep the ice pack on the injury for up to 10 days.']",B
[header] How to clean mold from leather [title] Apply a layer of petroleum jelly. [step] Test the effect of the petroleum jelly on a small area that won't be noticeable. Apply the petroleum jelly on the moldy areas creating only a thin layer.,"['[substeps] The jelly can also be rub on with a clean cloth or simply applied onto painted leather. Avoid rubbing petroleum jelly on leather, as it will also cause the paintwork to flake off.', 'If the mold works quickly, then the petroleum jelly will remain on the entire jacket. [title] Press on mold with cotton balls to make gentle circular motions.', '[substeps] Avoid applying petroleum jelly straight to your leather. This may damage the fabric or cause mildew.', 'You may also use a suede cleaner but read the label of the cleaning product to ensure that it works on mold and mildew. [substeps] Nubuck can easily change colour so make sure the cleaning product you use has been tested before applying.']",D
"[header] How to introduce solids to a breastfed baby [title] Start by introducing the baby to only one vegetable. [step] Just give the child the plain cooked vegetable without adding any salt, sugar, corn starch, or other food thickening. [title] Introduce solid food only if the child is healthy.","['[step] You can skip this step if you are breastfeeding because fresh vegetables will contain more salt, water, and fats, too. [title] This method works best to give the baby apples, mangoes, or dark greens.', ""[step] The fats in lean, fresh foods are often the hardest for breastfeeding children, and you're better off with simple, nutrient-rich foods. For example, if your child is older than three months old, offer lots of vegetable options."", '[step] If this is the case, try to introduce vegetable foods gradually throughout the feeding process to help them understand food is a normal part of nursing. The idea behind base food consumption in newborns will be that they stop eating after a couple hours.', '[title] Give your child the new product only in the morning at breakfast. [step] If the baby is going to have any negative reaction, then you will have time to take necessary measures.']",D
"[header] How to become a wedding planner [title] Get an internship at a wedding planning company. [step] Visit the websites of different wedding planning companies to see if they have any internship opportunities available. If you can't find one, apply to a banquet or event planning internship at a major hotel to get some relevant experience.","[""[substeps] As bridesmaids and groomsmen need to make friends to part with, they'll still be more likely to work with them if you can meet them face-to-face. Check wedding proposal websites for a list of appropriate internship opportunities for brides who live near sites like these."", 'Alternatively, you can apply online and fill out an application yourself, or visit your bank or credit card company to ask for assistance. You may also have friends who have jobs looking for brides.', ""[substeps] Make sure your cover letter and resume are well written and up to date. If you're interested in a particular company but can't find any internship opportunities with them, don't be afraid to reach out."", '[substeps] Completing interns at a wedding may, for instance, lead to you becoming a bridesmaid or a reception clerk at the reception of your wedding. Try to attend wedding day events in conjunction with internship or event planning work.']",C
"[header] How to manage thick hair [title] Wash your hair at least twice a week. [step] If your hair is especially unmanageable, wash it every other day. When left unwashed, thick hair can build up grease and grime, and it can tangle wildly out of control.","['Too much washing can also leave a damaged hair area looking misshapen, split, or limp. Let your hair air dry overnight, since it can become oily, greasy, and dry.', 'You should wash your hair almost once a week. [title] Use a sulfate-free shampoo, and make sure it is labeled as sulfate-free.', ""Ask your barber to shampoo and condition your hair every other day. [substeps] If you're planning on dying your hair while you're out, use shampoo once a day and conditioner at least once per week."", ""Use shampoo and conditioner, but not every day. Shampoo helps keep your hair from getting too greasy, and conditioner helps tame it so that it doesn't grow too wild.""]",D
[header] How to keep customers loyal [title] Train your employees to always give the best customer service and make the best products. [step] Always deliver a quality item using quality service to keep people coming back. [title] Offer incentives for patronizing your business on a regular basis.,"['[step] These can include employing loyalty programs like punch cards or giving discounts every so often (e.g., get 20% off on every fifth purchase). You could also offer discounted or free upgrades to your loyal customers.', ""[step] Give your workers something to put on their calendars and show that you're impressed by their loyalty, enthusiasm and hard work. [title] Avoid discouraging board meetings from following your advice."", '[step] Let your clientele know that you want to reduce their target audience. Get them to choose a product with quality information, or offer new items for a reasonable fee.', '[step] Market the items in the instances of any stops you do. [title] Give your customers the freedom to control the prices from their store.']",A
"[header] How to socialize a dog with other dogs [title] Start with an interaction with a single dog. [step] A socially mature dog, which is a dog between one and three years, will not enjoy playing in a large group of dogs if it is already socialized. Something like a dog park would be overwhelming for your dog.","['Trying to socialize a senior dog can be stressful. However, wait until your dog is fully grown or has one or two years of age before making your first introduction to your dog.', ""You should start with small, structured interactions with a single dog. Find a friend or family member with a dog that's appropriately socialized and take your dogs on a walk together."", 'To overcome the immediate lack of socialization in a new dog, introduce it to others. [substeps] Say, "" hi fido, i\'m human.', 'Showing your dog is also an introduction, rather than having it interact with another dog. [title] Choose a leash that works for you.']",B
[header] How to get a medusa piercing [title] Familiarize yourself with medusa piercings. [step] Medusa piercings are usually a single stud piercing found in the center of the lip just above the lip line. A medusa piercing would be found on the flesh just above your lip and below your nose.,"[""This is a very noticeable piercing, so it's hard to hide or minimize. However, if you want a bold look, it can be a great choice."", 'A medusa piercing has three rows of smaller rings at each end, and two rows of larger ones on either side of the lip. [substeps] Medusa piercings are usually darkened or bleached to tint the piercing blue, lavender, or green.', ""Medusa piercings aren't easily missed, so you may spot them either on your neck or on your lips. [title] Visit an ice cream store with medusa piercings."", ""Make sure you know how to get a medusa piercing, so you won't end up wasting any time. Take a second look at medusa piercings, and make sure you're not allergic to them.""]",A
"A man is bent over holding on to a weight with lots of weight on it. He squats down kind of and picks it up, it looks very heavy and kind of painful. he","['lifts up above his head and jumps his feet apart.', 'drops it down and just sits there relaxing.', ""slams it against the wall again but it's not so hard this time."", 'almost drops the weight and sits back up.']",A
"[header] How to make your wife feel loved [title] Take advice but trust your instincts. [step] There are many thousands of web pages dedicated to telling you how to make the special woman in your life feel beautiful, appreciated, and loved-including this one, of course. Remember, however, that you are not trying to make a generic "" woman "" feel loved, but rather that one unique woman in the world, your wife.","['Your wife wants you to know that she is worth loving. [title] Take intimate cues from her body language.', '[title] Take note of which method of expressing emotion you feel comfortable using. [step] Some ways to convey mixed emotions are : [substeps] Communicate body language.', '[substeps] Some women want to be showered with gifts, others get more pleasure out of the money you saved on the grocery bill. Some want to be treated like a princess, others like a true equal.', 'The general rules are as follows : [substeps] A woman is a beautiful woman. She must have good looks, great manners, and good decisions.']",C
"[header] How to succeed on a first date [title] Cell phone-no, not so you can receive an "" emergency "" call in case you need to beat a hasty retreat. [step] That trick predates the rotary phone; it's insulting and frankly unnecessary. Why? Sure, some first dates are worthy of quick escapes, but that's why you plan them to be brief in the first place.","['Just a drink or coffee before the next thing on your schedule. A first date does not merit a five-course meal or even a dinner and a movie.', 'Phone-talk in your cell phone box. The dial tone inputs a punch that speeds up your rate of response.', 'Plus, you may not be able to crank that phone in a week, let alone in the weeks leading up to your date. So in order to keep up your pace, good etiquette.', 'Any time with a cell phone, you have much more freedom. [title] Always plan to leave supplies at home in case of emergencies.']",A
"[header] How to make your nails grow in a week [title] Stop biting your nails! [substeps] This is extremely bad for them, and they will not grow add some onion (or another food you don't like) and chop it up. Then add it into a top or base coat bottle and apply it to your nails daily. This will make your nails taste bad, which will prevent you from biting them.","['Another idea to be sure your nails grow in well are your toenails. Aim for a color that really stands out, then highlight where you want to really pop your toenails.', 'If you were starving yourself, you want to get a calcium rich diet, not dry or salty based. Enjoy your diet and eat everything! Make sure you eat healthy and using dry foods helps your nails grow.', 'You can also buy special products for this. Get a manicure, so you will not want to bite your nails and mess up the design and paint.', '[title] Paint the pads of your nails a color that makes you smile. [step] Do this before you have appointments and dinner (to cover up the fake blood).']",C
Several percussionists stand on a field. They march in place on the field. They are drumming in sync. a woman,"['continuously hits a high note.', 'is talking again in front of a tent.', 'in a black robe sings in a room.', 'walks by with a video camera.']",D
"[header] How to prepare for a photographic trip [title] Bring a camera or cameras. [step] If at all possible, it is a good idea to have a backup. If you have some type of mechanical or power failure, you will not be able to take any pictures without a backup.","['You will be kneeling in front of a 75 watt bulb and your camera and a tripod might end up distracting you from viewing the landscape. [substeps] If you are planning to take a portrait, you will want to have a photograph of yourself and someone else and a camera that allows you to take screenshots or arrows.', '[title] Be sure that you have a flash or a strobe. [step] Your camera may have that and if you are used to using that on camera flash, then use it.', 'A plastic camera can often deal with this problem. If you cannot bring a camera, you may want to ask a family member or friend to hold a spare camera for future use.', 'So make sure you have a backup ready. [substeps] You can either purchase or borrow a brush to use during your trip.']",B
"[header] How to contact long island medium [title] Fill out the contact form on her website. [step] Theresa's website has a "" contact "" page, which is her preferred method for requesting a reading. The "" contact "" page has a form for you to fill out.","['To use this page, simply visit theresa\'s website and search for the medium you want to contact. [substeps] Theresa\'s website usually has an "" email contact "" section.', 'The form asks for your name, address, phone number, zip code, and the following information : [substeps] Your personal contact information. The form includes email address and call to find your contact information.', 'You can sign and date the entire body of the form. To use this form, enter the following information on the upper-right corner of the page : [substeps] Your name and contact information as well as your country code (e.g.', ""You should fill it out as completely as possible, with your name, email address, city, and phone number. You should also specify whether you're looking for a private or group reading.""]",D
People are sitting in a room. Two people get up and start arm wrestling on a table. they,"['both stand up and go back to arm wrestling.', 'stand up and go back to their seats.', 'kneel back down and hold a pose.', 'begin punching and kicking each other.']",B
"[header] How to get rid of rosy cheeks [title] Clean and moisturize your face. [step] Before you start with makeup, make sure to wash your face first with a gentle cleanser. In addition, use a moisturizer to help keep your skin hydrated.","[""[substeps] It's important to be gentle with your skin, as being rough can make your skin redder or cause rosacea flareups if you have that condition. Try blotting your skin after you wash it instead of rubbing it, for instance, and try to be gentle when washing your face."", ""You don't want to put concealer on any fresh pimples or acne, as these will ruin your plump cheeks. The moisturizer will keep your skin looking smooth and glowing, without covering up harsh redness or other blemishes."", 'Moisturizing your face helps to seal your pores, keeping your complexion supple and glowing. [substeps] The ideal product for rosy cheeks is witch hazel, which has been shown to reduce redness.', '[substeps] Avoid using harsh cleansers like those found in scented body lotions and shower gel. [title] Apply an active cleanser for rosy cheeks.']",A
Kids and adults are running around a room. They are putting decorations on a christmas tree. they,"['take picture of the tree.', 'are enjoying living in the city and exploring the art and water features.', 'hang lights and then the ornaments.', 'go up the stairs and start decorating the tree.']",C
"[header] How to use a baby bath tub [title] Decide if your baby needs a bath. [step] Babies, especially young babies, don't need to bath everyday. Before you decide to bathe your baby, take a few minutes to determine if they need a bath that day.","['If your baby needs a bath monthly, you can offer a bath at bedtime. If your baby needs a bath every 3-4 weeks, simply opt for a cup or two.', ""Make sure your baby is well-fed and rests before you bathe them. Since babies can age very quickly, you don't want to have to wait until they get older to give them a bath."", ""If they are not fussy, you may have to water them a couple of times, but that's okay. You can also create a bathing schedule to help you bathe your baby."", 'Keep some of the following ideas in mind when deciding if you need to bathe your baby : [substeps] Babies under two to three weeks old should only have sponge baths. You can give a tub bath once the umbilical cord has fallen off and the stump has healed.']",D
"[header] How to make a bridal shower fun [title] Speak to the bride before you begin planning. [step] Traditionally, the bride is not involved with the shower, but if she is hard to please, it will be easier to talk through any worries or ideas she might have at the beginning of the process and avoid confrontations that could ruin the day. [title] Decide if a couple's shower would be more fun.","[""[step] If the couple's wedding is impromptu, a shower would be much better. However, perhaps a more intimate shower might be even more fun."", '[step] You can co-plan with the best man and reduce the formality of the event, leading to a more enjoyable time. [title] Determine the budget for the shower to reduce any financial worries.', ""[step] At a wedding, some glitz and glamour might also be involved. Decide if a couple's shower could be more fun if you are deciding who's coming to collect the bouquet."", '[step] If the bride has an emphasis on her health, then one of these shower items may be appropriate. If so, then go on ahead with the shower.']",B
"[header] How to get tanned fast [title] Choose a base lotion or oil with a low spf. [step] To get tan quickly, you'll need to apply a lotion or oil with a low spf, but you still want to make sure you have some protection from the sun's powerful rays. Choose between rub-on lotions, aerosol sprays, and oil rubs and mists that all contain some spf.","['[substeps] Ideally, choose an spf between four and 15 depending on the strength of your base tan. If you are already somewhat tan, you can go with a lower spf.', ""[substeps] Always apply sunscreen to all of your arms and legs when you're outdoors. Spf is more effective than some other spf-based lotion or oil."", 'Some, however, will penetrate the skin and loosen or soften the layers. [substeps] Be sure to pick your set of products carefully.', '[substeps] Benzoyl peroxide has the same natural, creamy results but has a low spf. [title] Apply sunscreen with vitamin e oil.']",A
"[header] How to get a hard boiled egg out of a bottle [title] Gather the necessary materials. [step] To get the egg out of the bottle using this method, you will need baking soda, vinegar, and a plate. This method uses a chemical reaction to increase the air pressure inside the bottle.","['You will need : [substeps] A glass jar or a baking dish large enough to grip the egg in it. You will need vinegar and either a wire mixing bowl or a wire whisk.', 'The increased air pressure will push the egg out of the bottle. [substeps] You need about 3 tablespoons (44 ml) of vinegar and 2 tablespoons (14.', 'Look in the refrigerator or freezer for an egg and vinegar mixture (usually labeled "" eggshell, egg white, vinegar, or baking soda ""). [title] Transfer the egg and vinegar mixture to a clean plate.', 'It can be done with water or a vinegar solution. [substeps] You can buy baking soda at your local grocery store.']",B
"The girl is on front a sink and puts soap on her face, then she remembers the two girls splashing water on her face. then","['she dons a wrong shoe and falls during her fall on the floor.', 'she goes to the kitchen area in some small fenced in area.', ', the girl is washing the hands under the hot boiling water, then she wash the stomach and the hands together.', ', the girl takes water with both hands and splash on her face and some water spills on the floor.']",D
A man is seen bending down before a set of weights with others watching him on the side. The man lifts up the weights over his head. in the end,"['he drops down onto a mat with a pain f hurt.', 'he drops the weights off.', 'he walks away with the weights.', 'he throws the weights down.']",D
"[header] How to use a bobby pin [title] Buy a pack of bobby pins from a store. [step] Bobby pins are located in the aisle dedicated to hair accessories, and they are inexpensive. [substeps] You can buy higher quality bobby pins, if you choose.","['In this case, you need three bobby pins for each strand of hair. [title] Gather hair from the top of your head.', '[title] Cut the narrow tips into neat wedges for a stylish and professional look. [step] If you prefer, you can use wedges for a chic look.', 'Salon professionals advise that they do a better job of holding your hair in place. Try spraying your cheaper bobby pins with hairspray or texturizing your hair before using them.', '[title] Wrap the bobby pin around your wrist. [step] Wrap each finger around the bobby pin as tightly as possible for a stronger hold.']",C
"[header] How to have prominent collarbones [title] Begin with a light, overall body exercise. [step] To have visible collarbones, it's necessary that you exercise your whole body regularly to reduce excess fat and to tone your body. An overweight person cannot have visible collarbones until he/she works out his/her whole body.","['You may need to start by walking a brisk walk in bed every day to work up a sweat and tone your body. [title] Consider adding a light 15 minute walk before you do anything strenuous for the first two weeks.', 'Exercise each day, several times a week. [substeps] Studies show that you generally benefit from working out your whole body for 6-12 hours at a time.', 'Along with exercise, partake of a balanced diet and keep yourself hydrated. Best overall body exercises include : [substeps] Jogging running brisk walking swimming skipping rope cycling cardio exercises (for full body) yoga [title] Perform exercises regularly that target your neck and chest.', 'Even then, progress to a more toned body and approach exercise with good posture. [substeps] Regular exercise helps you maintain a leaner, more active look even while exercising.']",C
"[header] How to get married [title] Plan ahead to pop the question. [step] Your (hopefully) spouse-to-be should be surprised, delighted, and/or put a bit off-balance by your proposition. It is the sort of romantic moment most people live for, so be sure to get it right by planning it out early.","[""You will be surprised by their pleasure at the prospect of marriage, so don't be surprised when they have asked all the questions and no qualms. [substeps] Figure out your wishes, then talk it out with them beforehand."", 'Put things off until you get married and you will be far more likely to visit the venue and get married on time. Also, try planning in advance to avoid the awkwardness of waiting until the last minute.', 'Think about the appropriate place, time, and words to say. Try to think of things your lover particularly enjoys-favorite restaurants, activities, and/or music-but for whatever reason does not get to indulge in very often.', ""Even someone you're keen to go on date with may get laid off. , try planning earlier, for instance, unless your spouse/to-be has a work-related medical issue that's contributing to his/her inability to get married.""]",C
"[header] How to tan in the sun [title] Change into clothes that expose your skin to the sun. [step] The most common clothes to wear for tanning is a bathing suit, but you can wear shorts, tank tops, or nothing at all if you are somewhere amenable to nude sunbathing. Any exposed skin, left out under direct sunlight, will tan.","['No one needs to notice you in the bathing suit. [title] Choose clothes that suit your particular complexion.', '[title] Tan before 10 am or after 4 pm for the safest results. [step] This avoids the scorching peak hours and is recommended by the american cancer society for the safest tanning.', '[substeps] If you must wear a bathing suit, make sure it is as tight as possible around the stomach, or consider a sports bra or tank top over top. Anything with long sleeves will work, however.', ""[title] Change into a light cotton sports bra or tank top. [step] A lightweight, plain bra can cover up your skin and instead catch the sun's rays, while making it harder for the sun to penetrate the clothing underneath.""]",B
"[header] How to sew cloth napkins for everyday use [title] Use 100 percent cotton. [step] If you are on a budget, you can buy cotton curtains or cotton sheets and use them. Just make sure you wash them in hot water and dry in the dryer.","['Very important! [title] Prewash the fabric and dry in the dryer (since you should always be drying napkins in a dryer to kill all the germs that can accumulate on them). [step] Press the fabric to remove any wrinkles.', '[title] Wash your fabrics only when made from wool. [step] Wool is a soft fabric, rather than synthetic.', '[title] Use 4-5½ squares of sewing tape. [step] Twice each side of fabric at about 1/2 inch intervals, fold it in half lengthwise.', 'Linen curtains are made from cotton and you can steam dryer sheets later to dry them for starchy everyday use. [substeps] Cotton is one of the most expensive fabrics in your wardrobe and it needs washing more often than cotton, flannel and polyester.']",A
"A weather map is shown for a second, then two news women sitting at a desk. several people","['are shown of flags, the cameramen taking pictures.', 'are shown trying to weather ruses, ranging from walking along rough waters in hurricane situations.', 'are shown warming up for a race.', 'are gathered to talk, then a news reporter speaks in a news room then in a newsroom.']",C
A view is seen of a child pushing a lawn mower. he,"['uses the tool to move leaves out of the lawn.', 'pushes it far across the lawn, then turns.', 'mows multiple items in a yard.', 'is shown going very fast through the grass and being pretty animated.']",B
"[header] How to make leather gloves [title] Trace your hand onto paper. [step] Lay your non-dominant hand flat on top of a piece of paper, keeping your fingers closed. Your thumb should extend out at its natural angle.","['Trace your hand around the paper, carefully keeping the thumb out of the way. Do not over-cut! This process will require two to three minutes.', 'Draw a line down the middle of the paper from your forefinger to your thumb, from the tip to the tip of your first finger (starting from the first knuckle). Use your other hand to trace a gentle bow shape around the outer edge of your thumbnail.', 'Draw around your entire hand, working from one side of the wrist to the other. [substeps] Your hand should be in the middle of the paper with your index finger and thumb pointed toward the center.', ""Trace your hand's shape with your pencil or an exacto knife. [title] Cut around your hand, leaving a 1/3 inch (0.6 cm) seam along the edge of your hand.""]",C
"[header] How to care for your feet and toenails [title] Make sure to wash your feet daily. [step] Feet tend to get dirtier and sweatier than other parts of the body, so it's important to have good sanitary habits. If you take showers in the morning and not at night, at least make feet-washing a part of your nightly routine when you get home.","[""[title] If you want to give your feet a break from everyday life, get your toenails waxed. [step] They don't have to be pristine to be waxed."", '[substeps] Have a toothbrush and cotton wipes handy for use with your feet and toenails. [title] Make sure your toenails are always clean.', '[substeps] If you have psittacosis, you can go easy on those feet. Take a shower once daily-once a day-during winter, and once a day while in the spring or summer if your weather allows.', 'Aside from being a mark of good hygiene, doing this also stops you from carrying dirt into your bed. [substeps] Wash them with soap and warm water.']",D
[header] How to draft a stock purchase agreement [title] Format your document. [step] Open a blank word processing document. You should set the font size and style to something most people can read.,"[""A women's word style is okay for a large document. In a man's favor, however, an invitation to type out the agreement almost doubles the benefit."", 'A thicker, more professional looking document does not require a thicker document. [substeps] With an open word document, your draft must remain formatted.', 'Insert the heading headings in front of your document and set the date. [substeps] Commonly, stock purchase agreements require a certain number of characters, such as 1 and 2.', 'Times new roman 12 point works for most people, but feel free to choose anything legible. [substeps] You might be making multiple stock sales to many different buyers.']",D
"[header] How to decorate converse shoes [title] Plan your design carefully. [step] Because you are planning on permanently altering your shoes, ensure that your design is one you'll want to wear for some time. Also consider all the different places you wear your shoes.","[""You may want curse words on your converses at a music show, but not when you meet your new girlfriend's parents. [substeps] If you're feeling stuck for ideas, take a look at your room."", 'For example, do you feel that wearing them every day will make them more comfortable? [title] Take your shoes from your closet. [step] All of your shoes should be lined up in front of you comfortably to make sure that they look great.', 'If you find any uncomfortable places, you will want to get your soles replaced. You can take off some of your shoes before you put them back on.', 'In particular, are you planning to keep them in one place for three months? [substeps] If you plan on wearing converse boots in three months, try to buy converse socks in two months. Be sure to have enough room between your front and back toe toes to hold them together as you lift each one up.']",A
"[header] How to prepare your garden for winter [title] Bring less hardy plants inside. [step] Some of your plants won't have died yet, but they won't be strong enough to withstand the winter weather. You'll want to research the specific plants you have in your garden and find out which ones can be easily moved inside for the winter.","[""[substeps] This is especially true if plants are winter-hardy. As in any other outdoor garden, make sure you aren't growing plants that cannot be moved outside of their current conditions."", ""You could move them to a greenhouse, your garage, or even inside. [substeps] If you do this, you'll need to carefully dig them up and replant them into an appropriate pot."", ""[substeps] Plants that would require to be moved inside for less than a week can be stored for one month. Consider checking with gardening center authorities to determine if you should include plants in your garden that haven't died because they were exposed to too much sun."", ""[substeps] If you live in a climate with harsh winters, you may want to consider adding plants or shrubs to your garden. You'll want to choose plants or shrubs that are not suited to the freezing weather and will be easy to move inside.""]",B
"[header] How to pet a turtle [title] Approach from the front. [step] If the turtle cannot see you and suddenly your hand appears, it may get frightened and bite you. Always approach a turtle from the front so that it can see you.","[""If it doesn't spot you, it will be fearful and liable to bite back. [title] Remove the cage's lid and trap it if necessary."", ""[title] Hold the turtle gently by its bottom and scoop its mouth. [step] Place it in the palm of your hand so its mouth is placed between the palm of your hand and the turtle's mouth."", '[title] Place turtles on a low, flat surface. [step] Turtles will be the most receptive to human interaction when they feel safe and secure, so place them on the floor (preferably tile rather than carpet) when petting them.', ""[title] Carefully place one hand on the turtle's back. [step] Its ears should be near the front of its body, and often the turtle will flap its fins to the sides.""]",C
"[header] How to get ready for summer using earl grey tea [title] Wash your face. [step] Your face should be squeaky clean. [title] Prepare your earl grey teabags, and a glass with a little hot water in it.","[""[step] Earl grey tea is good for any skin, not everyone's dry skin, and it's not bad for those with acne. [title] Dissolve the ginger and lemon zest."", ""[step] Use more than one teabag for optimal results. [title] Soak your teabags in the hot water to release the tea (or the color pigments you'll need)."", ""[step] Take your shampoo and hair dryer and start to blast the hot water down towards your head. Since earl grey tea floats, it doesn't evaporate as quickly as you think."", '[step] Add a spoonful of earl grey to the glass and mix well with your thumb and fingers. [title] Add a few drops of rosewater and blend well.']",B
"[header] How to write a cute note to a friend [title] Find the handwriting. [step] Find a fun type of penmanship (check out dafont.com) and use it! Practice it, writing the whole alphabet in capitals and lowercase. You can also write the sentence, "" the quick brown fox jumps over the lazy dog "", which uses every letter in the english alphabet.","[""[title] Paste, scratch, nail, paint, wet, smear. [step] Add many lines so others don't get in the way."", '[title] Think of writing a complicated letter! [step] ) read characters from books in other languages. This step is useful for "" theme "".', '[substeps] If you want to write a sentimental or sincere note, use your normal handwriting or a more sophisticated or plain penmanship. Practice in your preferred writing utensil.', '[title] Describe the kitchen : [step] Make sure there is no blank space between the saucepan and stove top. Tray top is more desirable, as if you cooked in the big standing pan (the one with two glasses on top).']",C
"[header] How to make biscuit au chocolat [title] Crumble the biscuits. [step] In a large or medium bowl, crumble the 40 pieces of biscuit into small pieces. [substeps] You don't have to be exact about the number of biscuits you use, and you can use slightly more or less biscuits if you want, about five to eight more or less.","['[title] Add the egg and breadcrumbs. [step] Beat the egg over low heat, stirring frequently to avoid over churning the egg.', ""It won't significantly change the results at the end. [title] Pour the can of sweetened condensed milk into the bowl."", ""Use a fork to beat the biscuits into a smooth ball. Don't stir them in until it's totally smooth."", '[title] Grate the butter into the bowl. [step] Place the butter in a bowl, then pour in some flour.']",B
[header] How to make rasgullas [title] Heat the milk and bring to boil. [title] Cool the milk for a couple of hours. [step] Remove the cream layer.,"['Drain the milk and return to a pan the size of a hockey ball. Turn the heat on low and bring the milk to a boil.', '[title] Reheat the milk and bring to a boil. [title] Add the citric acid dissolved in some water.', ""Turn off the stove and allow the mixture to cool to room temperature. It's now ready to be used for the rasgullas."", 'Whisk in the cream of your choice and heat a little on both sides until it thickens. [title] Combine the sugar and water in a small saucepan.']",B
