question,choices,answer
Despite numerous bad public reviews the expert found the product to be what?,"['sincere', 'adequate', 'first rate', 'passable', 'sufficient']",C
Where could you find 10 or 100 home that are not attached together?,"['denver', 'neighborhood', 'city or town', 'michigan', 'apartment building']",B
"Family is always the best for devotion, but it is also nice if a person has what?","['good review', 'headache', 'with cat', 'loyal friends', 'shoes']",D
"Using television to broadcast the same shows to everyone, you can potentially increase what?","['innovation', 'visual', 'falling asleep', 'entertained', 'conformity']",E
"A steak house was looking for a quaint place to operate, where did they open?","['new york', 'town', 'library', 'mexico', 'united states']",B
"The teacher took the children out of the playroom to change diapers, where did the teacher work?","['big house', 'nursery school', ""grandma's house"", 'creche', 'preschool']",B
"I want some original paintings to put on my wall, where should I go for instpiration?","['art show', 'classroom', 'labyrinth', 'corner', 'paint store']",A
How do most people feel about a person they love?,"['popularity', 'know all', 'own house', 'care about', 'flu']",D
Where would a policeman be most likely to stop a car?,"['the park', 'police station', 'front door', 'roadblock', 'street']",D
"A showroom feature washers and refrigerators, where is this showroom located?","['appliance store', 'vegas', 'electronics store', 'car dealership', 'kitchen']",A
Where do you send mail over a counter?,"['post office', 'candy store', 'butcher shop', 'animals', 'kitchen']",A
What do people do when they are in a fight?,"['facing each other', 'get angry', 'kiss', 'gather together', 'learn from each other']",B
"The crab was when it saw something in the kitchen, what did it see?","['boiling water', 'pacific ocean', 'cold water', 'a huge knife', 'fish market']",A
Where would an automobile drive in order to get somewhere quicker?,"['side of road', 'parking garage', 'street', 'garage', 'fast lane']",E
"If you see policemen outside wearing safety vest and holding flashlights, what are they doing?","['corner thief', 'help', 'searching in dark', 'direct traffic', 'hurry along']",D
What dirty method of getting from one place to another in large cities may not allow you to see daylight?,"['ground', 'subway', 'over bridge', 'street', 'race track']",B
"The students helped build the backdrop, it was just one of the parts of putting on their little what?","['theater', 'theatre', 'stage show', 'photography studio', 'mini project']",C
Sarah knew that bob was a gentleman because he took her to a show and was stylish in his what?,"['tuxedo', 'big house', 'church', 'town', 'movie']",A
"In war, your primary method is combat, but your goal is to do what?","['conquer opponent', 'fight enemy', 'join army', 'kill', 'terrible']",A
What is someone likely to experience when having fun?,"['enjoyment', 'euphoria', 'excitement', 'crying', 'laughter']",A
When children aren't playing outside what do they like to do?,"['rush around', 'play video games', 'teach parents', 'reach over', 'eat']",B
"Where could you see a landmark surrounded by many miles of plants, other than in a park?","['national park', 'countryside', 'desert', 'map', 'city']",B
"The aisle that John was on had macaroni, rice, and hamburger helper. What sort of store is John most likely shopping at?","['grocery store', 'church', 'drugstore', 'hardware store', 'department store']",A
"The lady was eating less sweets and snacks, this did what to her weight?","['defecating', 'reduced', 'will be fatty', 'becoming full', 'gaining weight']",B
If you tape a television show to watch it again then you what when you watched it the first time?,"['see again', 'watch again', 'reconsider', 'enjoyed', 'found interesting']",D
Where off the eastern U.S. would you find an anemone?,"['flower bed', 'tide pool', 'florida keys', 'coral sea', 'aquarium']",C
"If a small flying animal picks up a string, where are they taking it?","[""bird's nest"", 'park', 'guitar', 'kite', 'quark']",A
"James spent his days at his cottage trying to capture the beauty of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?","['mountains', 'dense areas', 'village', 'countryside', 'painting']",E
What effect did the sun have on the residents inside?,"['dry clothes', 'warm room', 'a tan', 'warm house', 'dry ground']",D
Why would a person go to school?,"['party', 'own house', 'more leisure time', 'successful in life', 'not feel pain']",D
What happens when someone is resting when they are tired?,"['time passes', 'fall asleep', 'going to sleep', 'lying down', 'snore']",B
"The show was live,  and there was no tape delay.  The station decided that they weren't going to have any censorship, and would remain what regarding the issues?","['neutral', 'animated', 'broadcast', 'biased', 'recorded']",A
Where could you find a quite old clavichord?,"['parlor', 'music hall', 'make music', 'museum', 'music room']",D
Where in your office would you store a highlight that you don't use often?,"['office supply store', 'case', 'desk drawer', 'campus book store', 'lamp']",C
What does a person from Avalon live in?,"['pain', 'meaningful work', 'english house', 'cotton candy', 'headache']",C
Where do adults use glue sticks?,"['classroom', 'desk drawer', 'at school', 'office', 'kitchen drawer']",D
Jim chose clear paint.  He could have chosen another type but it would have covered up the natural beauty of the wood.  What sort of paint could he have chosen instead?,"['opaque', 'opal', 'obscured', 'obscure', 'thick']",A
"James's bouncing rubber balls were at rest, and so he could sleep.  He would get up in the morning, and then put them in what state again?","['upside down', 'in motion', 'active', 'wakefulness', 'resthold']",B
What do most people have on their feet?,"['shoes and socks', 'floor', 'table', 'surface', 'desk']",A
"The frozen food is starting to melt, where would I put it?","['supermarket', 'refrigerator', 'fridge', 'grocery store', 'heater']",C
What would a person do if they do not have any friends?,"['talk to people', 'try again', 'fall asleep', 'stand alone', 'thank god']",D
John put the book in his pack and then went off to work.  Where might he be working?,"['public library', 'backpack', 'briefcase', 'suitcase', 'synagogue']",E
Where could you see a single bee?,"['soft drink', 'swarm', 'countryside', 'apiary', 'united states']",C
Where were there recently a lot of closing sales?,"['grocery store', 'furniture store', 'department store', 'k mart', 'clothing store']",D
John didn't have to ride his bike.  He did it for only one reason. What reason is that?,"['thirst', 'enjoyment', 'for fun', 'pleasure', 'fatigue']",B
"In a war, the killing ends when every person does what?","['going to jail', 'punishment', 'recognizes their true oppressors', 'death of', 'dies']",E
"The forgotten leftovers had gotten quite old, he found it covered in mold in the back of his what?","['carpet', 'refrigerator', 'breadbox', 'fridge', 'coach']",B
"The table was designed for gambling, where should it be placed?","['card room', 'trash', 'livingroom', ""neighbor's house"", 'kitchen']",A
James needed to reset after a long day at work.   He turned on the television and found a good show.  What might that help him do?,"['relax', 'go to sleep', 'lay down', 'go to bed', 'sleep easily']",A
When a newborn's eyes open for the first time it will be the first time the ever?,"['tear up', 'see light', 'fill with tears', 'be happy', 'glass over']",B
Where is glue well used?,"['desk drawer', 'cabinet', 'art room', 'school', 'closed container']",C
Where should an excavation never take place?,"['construction site', 'cemetary', 'building', 'city', 'archeological site']",B
People are what when you're a stranger?,"['train', 'strange', 'human', 'stupid', 'dangerous']",B
Discovering truth normally occurs at what part of a research process?,"['enlightenment', 'conclusion', 'beginning', 'relief', 'happiness']",B
John pulled the cover over his head.  He was hoping that this would allow him to hide. Where is he hiding?,"['divert suspicion', 'underneath', 'opening', 'landcover', 'leave open']",B
"The person could get a car loan at a great interest rate, why?","['smooth skin', 'fresh produce', 'understand themselves', 'good credit', 'headache']",D
"Jeremy is mastering a music scale, where should he find books on the matter?","['post office', 'music store', 'assay office', 'butcher shop', ""doctor's office""]",B
Science is a difficult subject.  What's a purer subject?,"['faith', 'astronomy', 'discovery', 'arts', 'math']",E
What do you use to washing clothes?,"['clothes', 'laundry soap', 'water and soap', 'soap and water', 'time']",D
What do many people do to a person on their birthday?,"['give gifts', 'receive letters', 'feel embarrassed', 'go to the club', 'thank god']",A
"Mary was in motion the whole time.  From per perspective, it looked like everyone else was what?","['stopped', 'stillness', 'standing still', 'static', 'being still']",C
Where can a human go on Sunday?,"['jail', 'love', 'restaurant', 'church', 'homes']",D
"There was a sign telling picnickers not to feed squirrels, where was this sign likely placed?","['park', 'forest', 'tree', 'roof', 'yard']",A
"If I wanted to analyze some material, where should I go?","['city hall', 'anything', 'fabric store', 'physical world', 'science lab']",E
"John was an important person, but when wronged he could be what?","['trivial', 'petty', 'slight', 'negligible', 'impoite']",B
"If you are awaking multiple times throughout the night because a lot is on your mind, what is a likely cause?","['irritability', 'depression', 'getting out of bed', 'happiness', 'discomfort']",B
"Joe didn't remember to tell Marsha something important before she left home, so he spent an hour desperately doing what?","['problems', 'writing down', 'being prepared', 'phoning', 'panicking']",D
What is a method expressing yourself while making an object of lasting beauty?,"['understood', 'being slapped', 'people will understand', 'pain', 'creation of art']",E
"The measurement was important and they had to make a, what kind of increase, to get it just right?","['mighty', 'slight', 'negligible', 'useless', 'petty']",B
"The homeowner wanted new flooring installed, where did they want it specifically?","['home depot', 'bundle', 'house', 'mansion', 'loft']",C
"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?","['living', 'feeling good', 'hyperventilate', 'look around', 'breathe deeply']",E
"The person burped loudly with satisfaction, he had been what?","['own house', 'rude', 'well fed', 'fairness', 'candies']",C
"John couldn't find an affordable place to stay so he decided to splurge.  He picked a place that was fancy and upscale, expensive.  Where might he be staying?","['city', 'mexico', 'motel', 'restaraunt', 'hotel']",E
"Mary offered to let James sleep on her hide sofa bed, but he thought it was uncomfortable.  Where might he have decided to stay?","['hotel', 'apartment', 'couch', 'guest room', 'house']",A
What might someone not wanting a hamburger want?,"['sandwiches', 'resturant', 'pizza', 'fast food restaurant', 'mouth']",C
Where is conversation likely to get loud?,"['party', 'it is bordered by the atlantic ocean to the east', 'dinner', ""friend's house"", 'internet cafe']",A
If you have a small dog you can have it ride in what instead of walking?,"['barbeque', 'baby carriage', 'carseat', ""grandma's house"", 'basket']",B
Why are guns not allowed in some areas?,"['bad', 'gun free zone', 'very dangerous', 'deadly in wrong hands', 'semiautomatic']",C
"Animals can be very primal, sometimes to prove themselves they what?","['fight each other', 'need to eat', 'are territorial', 'feel pain', 'live lives']",A
Where is a church found at?,"['zoo', 'populated area', 'city', 'christian community', 'every town']",E
"He was trying to eat more green, as in simple ingredients rather than what foods?","['ripe', 'greenweed', 'yellow', 'processed', 'cloy']",D
"The park had a refuse and littering problem, so they added another what?","['tip', 'park officer', 'incinerator', 'dump', 'wastebasket']",E
Where might an expressway leave the Us to go?,"['large city', 'canada', 'country', 'map', 'highways']",B
"The lion sensed his competitor was timid, so what attitude did the lion take?","['reckless', 'bellicose', 'defensive', 'aggressive', 'dauntless']",D
"It was important precious cargo, so it was delivered as quickly as possible by means of what?","['aeroplane', 'boat', ""ship's hold"", 'airplane', 'ferry']",A
Where is a good place for a woman to store her sunglasses?,"['drugstore', 'movie theater', 'bag', 'shirt pocket', 'purse']",E
Glass that hasn't been treated to be extra strong is what?,"['weak', 'fragile', 'forceless', 'regular', 'flimsy']",B
"A colorful pebble falls on a goldfish, where is the pebble?","['aquarium', 'creek', 'pet store', 'playground', 'pond']",A
"A bride and groom are taking care of proposals, what is the likely ceremony?","['efficiency', 'getting work done', 'marriage', 'finishing up', 'results']",C
The clicking away of a shorthand typewriter was doing what while hearing testimony?,"['anger', 'nodding', 'listening', 'take notes', 'writing down']",D
Standing in queue at a store allows you to be able to do what to your surroundings?,"['watch', 'whistle', 'impatience', 'look around', 'daydreaming']",D
"She couldn't hide she liked the boy she was talking to, she had a constant what?","['make eye contact', 'smile', 'another person', 'listening', 'compliment']",B
Finding information requires what other than research materials?,"['internet', 'ask questions', 'time', 'searching for', 'logic']",C
What is a good way to get food hot?,"['fridge', 'field', 'oven', 'table', 'cupboard']",C
"John put  salt on his salad.  Mary suggested that he should spritz what on it, instead?","['peppers', 'black pepper', 'vinegar', 'cure meat', 'adding flavor']",C
What makes it possible for your bones to move?,"['flesh', 'human body vertebrates', 'skin and', 'muscle', 'cartilage']",D
What is usually too small for a cat to fit into?,"['american home', 'barn', 'paper bag', 'bed', 'own home']",C
"Sam didn't want to join a union, but he had no choice.  He was employed at a union shop. If he didn't want to join, he's have to leave what?","['province', 'workplace', 'construction business', 'law', 'club']",B
Where would you fill a salad bowl with as much as you can eat?,"['dishwasher', 'a resturant', 'buffet', 'french restaurant', 'cupboard']",C
"She was famous for her needlepoint, this one was going to be round so she grabbed her round wooden what?","['livingroom', 'artscraft store', 'sewing', 'frame', 'artefact']",D
Where are people likely to live in small areas?,"['apartment', 'opera', 'supermarket', 'train station', 'mansion']",A
"The person turned the oven on and put a pizza in, what happened one hour later?","['smell smoke', 'catch cold', 'burnt', 'look angry', 'bank savings']",A
What would you do with a sword you are holding if you do not need to use it?,"['salon', 'stone', 'collection', 'museum', 'sheath']",E
Where is a good place to store water?,"['toilet', 'jar', 'bridge', 'ocean', 'boot']",B
Where would you find a basement that can be accessed with an elevator?,"['eat cake', 'closet', 'church', 'office building', 'own house']",D
"If a person is trying new things, what is their goal?","['cross street', 'man crew', 'cross road', 'lose weight', 'experience life']",E
"John enjoyed his time visiting the museum.  He wanted to spend more time there, so that he could study the exhibits more.   He was a very academic person and loved doing what?","['tired feet', 'gaining knowledge', 'back pain', 'being bored', 'pondering']",B
Where do you keep your pizza slice before you eat it?,"['table', 'plate', 'restaurant', 'oven', 'popular']",B
What business serves alcoholic refreshment?,"['church', 'homeless shelter', 'prison', 'bar', 'park']",D
Where does someone keep their favorite text?,"['book store', 'newspaper', 'library', 'own home', 'novel']",D
Where would rock be found in the desert?,"['oasis', 'surface of earth', 'countryside', 'mountains', 'bridge']",B
The craftsman used elaborate joinery and paneling for the what of the saloon?,"['swing door', 'entrance', 'wall', 'sliding door', 'exterior door']",A
Where would a ficus plant brighten up a room?,"['middle east', 'palace', 'dictionary', 'pots', 'apartment']",E
What is necessary for learning by yourself?,"['exposure', 'patience', 'study', 'cooperation', 'thought']",C
What can I find that is about 4.5% alcohol?,"['beer', 'wine', 'pub', 'uncle joe', 'fraternity house']",A
Many homes in this country are built around a courtyard. Where is it?,"['candidate', 'spain', 'lawn', 'asshole', 'office complex']",B
"Manny refused to give the court respect, and was charged with what?","['dishonor', 'contempt', 'humiliate', 'disdain', 'scorn']",B
"When a person with mental illness receives medication and therapy, what has happened?","['cause irrational behaviour', 'recur', 'effectively treated', 'managed', 'cause suffering']",C
What is it called when you are killing people because they are bad?,"['war', 'get arrested', 'joy', 'going to prison', 'vengeance']",E
What is a lawyer required to do during the discovery phase of a trial?,"['charge fee for service', 'come early', 'convict', 'produce evidence', 'state case']",D
"If a person is seeing new things, what do they most often feel?","['curiosity', 'excitement', 'boredom', 'wonder', 'fear']",A
Where do people with the same faith meet?,"['synagogue', 'church', 'conference', 'car show', 'montana']",A
What room of the house is the scale kept in to weigh yourself?,"['bathroom', ""doctor's office"", 'assay office', 'post office', 'study']",A
"The couple was enjoying regularly copulating, but if you ever met them you'd think they hardly knew each other based on their what?","['babies', 'faces', 'odors', 'infidelity', 'rapport']",E
Where is a likely place to view an old copy machine?,"['industrial area', 'museum', 'barn', 'school', 'office']",B
If you have rotten food when eating breakfast in bed what will you be doing?,"['mess', 'joy', 'vomiting', 'contentment', 'pleasure']",C
Where can I get a drink?,"['bar', 'china', 'a brothel', 'theater', 'space shuttle']",A
"He always wanted a man cave, but with the sofa bed it doubled as a guest room down in the what?","['basement', 'guest room', 'treehouse', 'living room', 'horseradish']",A
"He didn't like the walk up, but living on the top floor meant there was nobody above him in the what?","['apartment building', 'tall building', 'go down', 'garden', 'office building']",A
What is the intended biological function when a person has sex?,"['compliments', 'reproduce', 'sweating', 'talented', 'affluent']",B
Who is the guard here for?,"['man post', 'attack', 'intimidation', 'prisoner', 'unprotected']",D
What is the habitat of the fox?,"['hen house', 'burrow', 'california', 'england', 'mountains']",E
"When you are expressing yourself by yelling after getting a bruise, what are you feeling?","['self pity', 'communication', 'understood', 'pain', 'embarrassment']",D
Which horseman of the apocalypse is often depicted next to death?,"['battlefield', 'the healer', 'funeral', 'war', 'hospital']",D
Where does a child likely sit at a desk?,"['furniture store', 'schoolroom', 'patio', 'office building', 'library']",B
Where in a meadow would a snake hide?,"['underwater', 'tropical forest', 'amazon river', 'western texas', 'high grass']",E
John needed to escape.  He hadn't expected that because he was a  solid runt.  What is he scared off?,"['be imprisoned', 'being trapped', 'captured', 'stay in', 'being caught']",A
Sarah's forgot her purse. She couldn't be the clothes she wanted.    She would have to drive all the way back where?,"['house', 'home', 'handbag', 'restaurant', 'department store']",B
What is a health benefit of jumping rope?,"['increased heart rate', 'get weight', 'having fun', 'sweating', 'hopping']",A
Where are plants happiest in the spring?,"['garden', 'surface of earth', 'in the shade', 'park', 'greenhouse']",A
What item has parts such as rods and pistons?,"['sporting goods store', 'engine', 'cool', 'eyeball', 'fishing camp']",B
"She said it was her turn to watch television, it was time for her to what?","['entertained', 'plug in', ""you're bored"", 'see favorite show', 'sit']",D
If you've thrown a rod you've done damage to what?,"['fishing camp', 'hardware store', 'engine', 'your spine', 'sporting goods store']",C
Billy wanted to have rest because he needed to do what?,"['go to bed', 'eat fish', 'relax', 'get tired', 'lie down']",C
"The lizard looked longingly out of its cage, what was the lizards status?","['captivity', 'costa rica', 'river', 'encyclopedia', 'garden']",A
What is one of the many hazards of traveling?,"['queasiness', 'diarrhea', 'exhilarating', 'motion sickness', 'going somewhere']",B
"After getting drunk and crashing his car, what resulted for him?","['police award', 'erections', 'violence', 'injury', 'illness']",D
"Sam didn't want to do it because he felt that it was nonessential.  But Joe insisted, because he believed that it was what?","['mandatory', 'essential', 'necessary', 'needed', 'required']",C
"No matter the background of the person, they should all be given what in applying for the job?","['critical thinking', 'congratulated', 'equal opportunity', 'compliments', 'raffle tickets']",C
"The chief saw his entire tribe wiped out, he was a leader with a single what?","['peon', 'indian', 'minister', 'follower', 'employee']",D
"The man was giving assistance to a pan handler in the streets, how did he give assistance?","['feeling good', 'killing', 'law suits', 'out of pocket', 'feel loved']",D
He curled up and tried to fall on his shoulder so his arm or what wouldn't take the hit?,"['leg', 'garment', 'torso', 'body', 'road']",C
"The tennis court suffered from fraternity pranks, where was it located?","['college campus', 'michigan', 'health club', 'wimbledon', 'town']",A
"We were on the highway, driving back home and pulled off to find an eating place called what?","['dinning room', 'dining room', 'food store', 'big city', 'restaurant']",E
What do people make with crab?,"['delicious meal', 'chinese market', 'fish market', 'aquarium', 'tidal flats']",A
What does someone want to do when they have greed?,"['make friends', 'buy food', 'share the wealth', 'lie', 'get']",E
What does too much lead do to a person?,"['toxic', 'very heavy', 'very dense', 'very resistant to corrosion', 'follow']",A
Where is not likely to use a card catalog for organizing?,"['book store', 'library', 'find information resources', 'store', 'kitchen']",E
"Instead of buying brand new pens, what part can you replace to keep using them?","['ink in', 'ink cartridges', 'take notes', 'color', 'caps']",B
What type of homes are likely to have an attic?,"['victorian house', 'own home', 'older houses', 'boxes', 'apartment']",C
"The cat pawed demurely at the couch and walked in front of the TV, where was the cat?","['family room', 'back yard', 'residential area', 'bathroom', 'comfortable position']",A
Ben didn't have much respect for Sue. He would always do what about her wishes?,"['throw away', 'disregard', 'being rude', 'humiliate', 'abhor']",B
"Billy was a forgiving person.  When Marna confessed to him, she felt what?","['redemption', 'absolution', 'great relief', 'very sad', 'make up']",C
"Playing poker takes a lot of luck, but being consistent takes what?","['ante', 'happiness', 'skill', 'losing money', 'attention']",C
Where do you keep computer speakers?,"['produce sounds', 'roof', 'conference', 'desktop', 'concert']",D
Sally thought that competing wasn't worth the risk. If she pushed more what might happen?,"['pressure', 'trying harder', 'put harder', 'enemies', 'death']",E
Where is all  plumbing found in most houses?,"['own home', 'kitchen', 'show', 'wall', 'bathroom']",D
Where could you find 10 or 100 home that are attached together?,"['neighborhood', 'apartment building', 'michigan', 'countryside', 'city or town']",B
"A human is hitch hiking near Hoboken, where is he?","['new jersey', 'homes', 'department store', 'near italy', 'new orleans']",A
A student should not do what while their instructor is lecturing?,"['play piano', 'talk', 'talk on their phone', 'study engineering', 'read book']",B
What do use coal to light?,"['fire', '(this question makes no sense)', 'underground', 'stocking', 'fluid']",A
Humans usually get what from taking a break?,"['not working', 'feel relaxed', 'relaxation', 'distractions', 'delay']",C
John came to see Sam and Sam kicked him out.  Sam didn't like company.  He prefered what?,"['you', 'abbreviation', 'solitude', 'loneliness', 'alone']",C
Billy was happy that you improved yourself.  He invited you to do what?,"['eat better', 'meditate', 'have baby', 'feel better about yourself', 'celebrate']",E
"Most humans by shoes in pairs, this is because they happen to have what?","['two ears', 'lay eggs', 'one head', 'a bad day', 'two feet']",E
Jimmy didn't like going to the party.  It seemed like the guys there did nothing but what?,"['dance', 'getting drunk', 'meet new people', 'having fun', 'have fun']",B
Where will any tearoom be?,"['building', 'london', 'england', 'boston ship harbor', 'restaurant']",A
"The electronics store benefited from people walking from the food kiosks, where was it located?","['strip mall', 'buy battery', 'building', 'zoo', 'shopping mall']",E
What western state has thousands of miles of shore?,"['picture of sea side', 'seaside town', 'beach', 'california', 'see side picture']",D
What place of work might you find a hairpin?,"['hair salon', 'hair of woman', 'barber shop', 'pincushion', ""woman's hair""]",A
"The diamonds were difficult for the prospectors to find, but why is that?","['more expensive than sand', 'rare', 'pretty', 'clear', 'dessert']",B
"When an army is sent abroad to combat zones, what might they be doing?","['vacation', 'battlefield', 'war', 'military base', 'other countries']",C
After being on his feet all day he told his boss he was taking a break and doing what on the bench?,"['not working', 'relaxation', 'renewal', 'sleep', 'sitting down']",E
It was a ridiculous answer to a simple question.   The professor expected something loss convoluted and more what?,"['solemn', 'straightforward', 'pensive', 'somber', 'serious']",B
"While he wanted to believe, what mindset prevented him from accepting it?","['deny', 'skepticism', 'doubt', 'disbelief', 'paranoid']",B
"She asked her little boy why, he replied that he didn't know and it was just what?","['case', 'reason', 'how', 'because', 'answer']",D
What do parents tell a child to do on the weekend?,"['study', 'begin school', 'go out to play', 'row boat', 'clean room']",C
Losing weight may mean fat is going through what?,"['weight loss', 'death', 'shrinking', 'decomposition', 'hunger']",D
What happens at soon as a living being is born?,"['expiration', 'growing older', 'sometimes bad', 'death', 'start reproduction']",B
Where are you if you have to order a cup of coffee?,"['mexico', 'tired', 'table', 'coffee shop', 'desk']",D
"The machine was very intricate, it was quite an what?","['box', 'apparatus', 'appliance', 'wash dishes', 'implement']",B
What item is smelted out of minerals on the country side?,"['urban city', 'france', 'metal', 'grass', 'state']",C
"A person wants to be like Michael Phelps, what should they do first?","['feel relieved', 'cross street', 'act responsibly', 'avoid swimming', 'learn to swim']",E
"Even though he was committing murder in self defense at the time, he still had what about having had done it?","['killing', 'dread', 'dying', 'fear', 'regret']",E
"It was a cold morning, so staying staying in bed brought warm what?","['resting', 'comfort', 'stubborn', 'bed sores', 'missing out']",B
"A woodworker is missing a screw, where should he look for it?","['tool box', 'wall outlet fixture', 'on the ground', 'motorcycle', 'computer']",A
"I have some food that I want to eat right now, where would I put it?","['cup', 'kitchen', 'pantry', 'jar', 'plate']",E
"When people eat more food than they need on a daily basis, what tends to happen?","['become angry', 'obesity', 'gain weight', 'agree or disagree', 'pay bills']",C
"Holding a iron and looking in the distance the idea seemed simple enough to him, he just had to get the ball in the what?","['basketball hoop', 'sporting event', 'sporting goods store', 'hole', 'pool table']",D
What is a child likely to do while going to play?,"['laugh', 'sit', 'happiness', 'being entertained', 'walk slowly']",A
"If diamonds are not free nor cheap, what are they?","['enslaved', 'free with coupon', 'expensive', 'paid for', 'imprisoned']",C
Where would you put sunglasses if you do not have a shirt but want to bring the sunglasses with you?,"['in shoes', 'bag', 'shirt pocket', 'drugstore', 'glove compartment of car']",B
After being stuck indoors all day breathing fresh air would lead to what?,"['feeling better', 'oxygen intake', 'think more clearly', 'happiness', 'feeling refreshed']",E
Where would excitement not be allowed?,"['hockey game', 'boxing match', 'library', 'car show', 'dance']",C
Where would you put a plate after washing it?,"['flea market', 'kitchen cupboard', 'dishwasher', 'restaurant', 'outside']",B
The medieval costumed man pranced around playing music moving his hands wildly on the fingerboard of his what?,"['lute', 'guitar', 'banjo', 'mandolin', 'violin']",A
What would a team be doing when a winning baseball game is imminent?,"['pride', 'recognition', 'celebrating', 'joy', 'going home']",C
"When you want to get the skin off of an apple, you do what to it?","['seeds inside', 'stems', 'peel', 'grocery store', 'green market']",C
What covers the bones in a human body?,"['matter', 'muscle', 'flesh', 'skin and', 'cartilage']",C
What might a fish avoid for safety?,"['stream', 'end of line', 'market', 'pond', 'boat']",E
Where would you get a bag after someone fills it with clothes?,"['shopping cart', 'cashier', 'shopping mall', 'supermarket', 'bookstore']",C
Where are people usually most comfortable?,"['spend time', 'taking bath', 'own land', 'own home', 'talk to each other']",D
How is a soldier likely to travel?,"['carriage', 'armored car', 'trenches', 'tent', 'battlefield']",B
"When you're expressing yourself in simple terms, what sort of reaction would be expected?","['creation of art', 'being slapped', 'laughter', 'embarrassment', 'people will understand']",E
"He was contemplating a choice, what was he doing the following day?","['relaxing', 'relaxation', 'headache', 'deciding', 'action']",D
What  is likely to happen to ice in the sun?,"['cool water', 'cool drink', 'cool off', 'nothing', 'become water']",E
If someone suffers from hunger but has nothing in the house what do they have to do?,"['eat breakfast', 'buy food', 'have lunch', 'call a friend', 'eat hamburger']",B
"James didn't have any teabags at home, nor did he have any cold tea.  He wanted tea, though, he rushed out and went where?","['internet cafe', 'refrigerator', 'teapot', 'cupboard', 'coffee shop']",A
"The potato was sliced and  fried by the cook, what was he looking to make?","['potatoes', 'root cellar', 'french fries', 'prince edward island', 'main course']",C
Where is a good place to obtain a ladder?,"['apple orchard', 'backyard', 'hardware store', 'garage', 'roof']",C
"If someone is not able to reply to you, they could be?","['send', 'email', 'question', 'mute', 'deaf']",D
Who is someone competing against?,"['effort', 'time', 'opponent', 'skill', 'competition']",C
Where is the flu likely to result in illness?,"['stomach', 'airplane', 'elderly person', 'body', 'hospital']",A
When is an electric storm likely to occur?,"['summer', 'weather report', 'america', 'hot', 'tropics']",A
Where do you dip a spoon into?,"['hole', 'glass of iced tea', 'kitchen drawer', 'table setting', 'bowl of soup']",E
What place is not interesting to children?,"['classroom', 'toy store', 'school', 'soccer game', 'dinner']",A
"The person got called down as a contestant, he ran down the aisle very what?","['successful in life', 'agitated', 'excited', 'eat every day', 'compliments']",C
Where would you keep a cardboard box full of car parts?,"['post office', 'garage', 'trash', 'under bed', 'warehouse']",B
What does every human want with someone else?,"['healthy relationship', 'wet suit', 'moving car', 'school', 'fight']",A
What happens to people over time?,"['use money', 'feel cold', 'play games', 'believe in god', 'become old']",E
Being able to forgive is a way to be what?,"['learn', 'give hug', 'happiness', 'nice to', 'sex']",D
"He opened up the advertisement after reading the subject line, what kind of ad was it?","['magazine', 'mail', 'la ville', 'web page', 'email']",E
A person's hand hurts after hitting the bottle. What might happen to the bottle?,"['alcoholism', 'breaking', 'fly', 'nausea', 'ticket']",B
What would you tell ali to do if he bumps into you when you are walking?,"['work hard', 'slow down', 'wear shoes', 'sell products', 'speed up']",B
"If you ate some turkey, what could happen to you?","['indigestion', 'sleepiness', 'thanksgiving', 'throwing up', 'heartburn']",B
What could cause a driving car to stop?,"['on time', 'pollution', 'death', 'sickness', 'run out of gas']",E
"When one is stabbing to death another, they might look around and realize what a what they have made?","['bleeding', 'knife', 'gruesome', 'killing', 'mess']",E
What's a bad thing people do?,"['make friends', 'learn from each other', 'stand upright', 'use drugs', 'donate to charity']",D
Where would you get some maps that you own?,"['bookstore', 'library', 'electrical circuit', 'cabinet', 'important when traveling']",D
After he got hired he hoped for success at his what?,"['vocation', 'new job', 'michigan', 'working hard', 'manual']",B
How does a person go to space?,"['building', 'space shuttle', 'car', 'fairy tale', 'street corner']",B
Frankie found a bone in her good.  It probably belonged to what?,"['father', 'arm', 'cow', 'museum', 'human body']",C
Remembering past successe is likely to cause what?,"['problems', 'crying', 'inspiration', 'trauma', 'nightmares']",C
Where can peanut butter be stored?,"['container', 'supermarket', 'pantry', 'sandwich', 'jar']",C
What can help you with an illness?,"['elderly person', 'sick person', 'hospital', ""doctor's office"", 'stomach']",D
What would you be doing if you are having lunch?,"['eating', 'hunger', 'burp', 'laughing', 'food']",A
Everybody began performing once their director stated what?,"['fear', 'injury', 'happiness', 'action', 'cut']",D
When you travel you should what in case of unexpected costs?,"['go somewhere', 'energy', 'spend frivilously', 'fly in airplane', 'have money']",E
"James looked for koalas, but misunderstood and went to the wrong environment.  Where is it impossible to find koalas?","['jungle', 'great outdoors', 'siberia', 'queensland', 'wilderness']",A
Where would someone keep a grandfather clock?,"['desk', 'exhibition hall', 'own bedroom', 'house', 'office building']",D
"He was her uncle, and she was his what?","['aunty', 'niece', 'boy', 'older generation', 'aunts house']",B
what does a person do to stay healthy?,"['fever', 'eat every day', 'excited', 'headache', 'expressive']",B
