question,choices,answer
Which type of star is most likely to end up as black hole?,"['relatively short lived', 'earth revolving around the sun', 'warm air moving into cold air', 'something formed from skeleton', 'earth orbiting the sun', 'they body they live in', 'fissures of hot acidic water', 'remains of prehistoric life']",A
Bacteria and archaebacteria examples of what?,"['grass', 'multi-celled organisms', 'seeds', 'something that causes allergies', 'major threat to health', 'single-celled organisms', 'microorganisms', 'food poisoning']",F
what can detect sound?,"['a fish', 'firecrackers', 'a computer', 'electric devices', 'butterflies', 'electricity', 'humans', 'insects']",E
Having what things has a positive impact on an organism 's health?,"['edible', 'energy', 'exercise', 'cooking', 'nutrients', 'proteins', 'oysters', 'energy']",A
what did birds evolve from?,"['chickens', 'insects', 'fur and fat', 'dromaeosaurs', 'beaks', 'feathers', 'animals', 'warm-blooded']",D
Organs of waste do what to the waste system?,"['harm them', 'stink up', 'make up', 'recovery', 'recycling', 'eat up', 'poop up', 'store']",C
What will a porcupine do when it feels a fisher is displaying threatening behavior?,"['bite the fisher', 'decreases its bodily water', 'change colors', ""extend it's quills"", 'kill them', ""the body's largest organ"", 'back away', 'fight the fisher']",D
When are you tilted more towards the sun?,"['winter', 'tropical', 'positive', 'photons', 'heat waves', 'summer', 'autumn', 'spring']",F
Furry animals grow thicker coats which has what impact on their survival?,"['heat', 'positive', 'negative', 'energy', 'ironic', 'energy', 'decreased', 'adding heat']",B
cells that divide which way may form masses of neoplastic origin?,"['non-neoplastic', 'controllably', 'epidermal', ""an organism's body"", 'seldomly', 'epidermis and dermis', 'uncontrollably', 'veins and arteries']",G
A scale measures the force of what?,"['a hosta', 'gastropods', 'distance', 'will', 'humans', 'gravity', 'the cervix', 'balance']",F
What is one way mammals learn to behave?,"['sleeping', 'motion', 'sweating', 'having fun', 'movement', 'magic', 'during the day', 'disease']",D
What are venomous?,"['alligators', 'lactobacillus', 'sea anemones', 'ducks', 'dogs', 'lamphreys', 'vertebrates', 'cats']",C
What does cooking an egg cause?,"['depress neuronal excitability', 'hatching of the egg', 'melting of the egg', 'something that causes allergies', 'freezing of the egg', 'chemical reaction in the egg', 'death and devastation', 'dna damage and mutations']",F
Green plants make food from ,"['photosynthesis', 'absorb light energy', 'our nearest star', 'chemical energy', 'chlorophyll', 'light passing through water', 'in their leaves', 'inorganic molecules']",H
Vertebrates are animals that have what?,"['major threat to health', 'the digestive system', 'characteristics', 'a three chambered heart', 'moving bones and joints', 'scales on their skin', 'a vertebrate column', 'aerobic capacity']",G
a breathing mask keeps what from being inhaled and causing health problems?,"['cigarettes', 'harmful particles', 'chemical changes', 'influenza', 'oxygen particles', 'hydrogen and oxygen', 'air particles', 'atmosphere particles']",B
"In order to operate at night, solar-powered LED lights require what?","[""sun's heat"", 'electrically', 'adding heat', 'focusing a lens', 'hydrogen and oxygen', 'kinetic energy', 'electrical energy', 'direct energy']",G
what generally increases from the poles to the equator?,"[""sun's heat"", 'temperature', 'energy of moving objects', 'diversity of life', 'kinetic energy', 'clouds', 'h2o', 'north pole']",D
What absorbs energy?,"['black object', 'crime', 'organic molecules', 'science', 'solid liquid gas', 'some invertebrates', 'magic', 'fur and fat']",A
Which of the following  animals is NOT an invertebrate?,"['shrimp', 'orchids', 'gecko', 'sheep', 'schwinn', 'jellyfish', 'praying mantis', 'birds']",C
what kind of cells are abnormal?,"['nuclear', 'kidney', 'cell wall', 'dangerous', 'white', 'parasites', 'negative', 'cancer']",H
Mammals can also generate little bursts of heat by what?,"[""the body's largest organ"", 'reacting to the cold', 'flow of electrons', 'looking very cold', 'reacting to the news', 'considering being warm', 'movement of an air mass', 'with their fur']",B
what has tiny hairs that trap particles?,"['sponges', 'molecules', 'oaks', 'lizards', 'protozoa', 'snakes', 'cilia', 'clouds']",A
"macroevolution occurs over what, above the level of the species?","['atmosphere', 'years', 'growth', 'outer space', 'stress', 'joules', 'humans', 'eras']",H
DNA causes what to inherit genetic traits?,"['offspring', 'some mammals', 'ancestors', 'nematoda', 'heterotrophs', 'animals', 'minerals', 'grandparents']",A
What interferes with cooling of the body?,"['low humidity', 'snow', 'ice', 'sulfur dioxide', 'leptospirosis', 'smoking', 'heat or cold', 'high humidity']",H
"If an organism becomes too hot, then what completes their cycle?","['sweating', 'dehydration', 'jellyfish', 'squids', 'dormant state', 'starfish', 'decomposers', 'cancer']",G
what are some sperm?,"['live', 'seeds', 'humans', 'slow', 'h 2 o', 'koalas', 'loose', 'eggs']",D
What do microspores develop into?,"['members of their own species', 'raindrops', 'female gametophytes', 'chlorophyll', 'major threat to health', 'stems', 'leaves', 'it keeps an organism warm']",C
turbines are used to what?,"['direct energy', 'metling snow', 'run a car', 'produce electricity', 'kinetic energy', 'chop trees', 'lift heavy objects', 'enormous damage to homes']",D
What cools the body?,"['evaporation', 'putting heat on it', 'movement of an air mass', 'starting a fire', 'evaporation of alcohol', 'evaporation of water', 'vaporization', 'reduced heat']",F
Cars and trucks are used for what?,"['travel', 'chassis', 'running', 'suv', 'danger', 'damaging', 'navigate', 'safety']",A
What is the form of genetic material used during mitosis called?,"['proteins', 'plants growth', 'genetic fluid', 'mitosis cells', 'chromosomes', 'pollen', 'leptospirosis', 'chemical energy']",E
what are molecules that contain a single protein?,"['genes', 'animals', 'alleles', 'swea', 'so2', 'small', 'co 2', 'ovaries']",A
mutations that occur in genes that control the cell cycle lead to what?,"['cigarettes', 'competition', 'leukemia', 'pdas', 'anemia', 'resistance', 'illness', 'fever']",C
An object in the what will absorb energy and then re-radiate it as heat?,"['evaporation', 'sweating', 'our star', 'cigarettes', 'coal', 'fossil fuels', 'sunlight', 'photons']",G
what will expand when heated?,"['arteries', 'water vapor', 'breathing', 'viewing', 'condensation', 'a prism', 'glass', 'chlorine']",H
What is necessary to measure the hardness of materials?,"['treatment', 'tapping', 'rubbing', 'tasting', 'lamphreys', 'scratching', 'strength', 'potassium']",F
Population size influences the chances of what within a species?,"['relocation', 'organs', 'diversity', 'size', 'recovery', 'animals', 'plants growth', 'color']",C
what are airplanes used for moving people across?,"['highways', 'streams', 'euphrates', 'mountains', 'humans', 'oceans', 'jets', 'homes']",F
"When this floods, it deposits soil in flood plains?","['a large stream', 'to move people', 'great plains', 'oceans', 'a hydraulic system', 'puddles', 'erosion', 'near the shoreline']",A
What can happens when athletes are hot?,"['competition', 'freezing', 'heating liquids', 'dehydration', 'vaporization', 'it can be seen', 'second-degree burns', 'melting']",D
what and shallow waters provide food and shelter to many ocean organisms,"['dark', 'porous', 'warm', 'life', 'cold', 'gills', 'live', 'murky']",C
What do plants require nutrients for?,"['growth', 'water vapor', 'ice', 'energy', 'bloom time', 'survival', 'energy', 'hurricanes']",F
A car engine uses what to aid in combustion?,"['carbon dioxide', 'electricity', 'organic molecules', 'thrust', 'hydrocarbons', 'a hydraulic system', 'kinetic energy', 'fossil fuels']",E
Sporangia produce spores that develop into what gametophytes?,"['peachleaf willow', 'green photosynthetic', 'chlorophyll', 'photosynthesis', 'most plants', 'graptolites', 'members of their own species', 'in the autumn season']",B
What does glass bend?,"['a wave', 'water', 'lenses', 'joules', 'fibers', 'light', 'wind', 'air']",F
How do fish get oxygen?,"['muscles', 'gills', 'water', 'dorsal fin', 'eyes', 'skin', 'rivers', 'blood']",B
What can chordates go through?,"['disease', 'loss', 'skin', 'alveoli', 'death', 'painful', 'shock', 'illness']",G
How do geciko parents care for their young?,"[""it's inherited from genes"", 'extensive bone growth', 'ages 0 to 3', 'two or more sets of alleles', 'occurs over a wide range', 'protection', 'little if any care', 'avoiding injuries']",G
Lack of what in the air causes low amounts of rainfall?,"['humidity', 'bodily water', 'aridity', 'dehydration', 'sweating', 'nutrients', 'drought', 'dryness']",A
What makes living creatures appear bigger?,"['fur and fat', 'xrays', 'squids', 'microscopes', 'deuterostomes', 'hearing', 'screen', 'mutations']",D
What enables natural selection to occur?,"['environment', 'mutations', 'competition', 'relocation', 'darwin', 'evolutionary development', 'root growth', 'research']",B
what can run through a wire causing it to heat up?,"['flow of electrons', 'electromagnetic energy', 'flow of neutrons', 'kinetic energy', 'hydrogen and oxygen', 'chemical messengers', 'flow of protons', 'h2o']",A
By virtue of what can objects reflects light toward the eye?,"['sunlight', 'scattered light', 'bright light', 'destroyed light', 'sensory neurons', 'electrical energy', 'flow of electrons', 'speckled light']",B
What survives in a dry environment?,"['bamboo', 'organisms', 'animals', 'camels', 'whales', 'dolphins', 'grass', 'fish']",D
What are used to avoid stumbling around in basements?,"['heat energy', 'eyes', 'electricity', 'solutions', 'canes', 'arms', 'layers of fat', 'light bulbs']",H
what can make proteins?,"['animal transport', 'volume', 'prokaryotes', 'heating liquids', 'cooking', 'h2o', 'density', 'animals']",C
what causes soil to be washed or blown away?,"['roads', 'rivers', 'wind', 'shoveling', 'clouds', 'storms', 'rain', 'combustion']",G
What can cause halos?,"['lenses', 'glass', 'the sun', 'gas', 'storms', 'mold', 'germs', 'heat']",B
what light can animals not see?,"['sand dollars', 'electricity', 'motion', ""sun's heat"", 'photons', 'our star', 'heat', 'infrared']",H
"What can fatty acids be combined with, in addition to carbon and oxygen?","['sodium', 'energy', 'glucose', 'carbon dioxide', 'fuel cells', 'uranium', 'hydrogen', 'energy']",G
What happens when salt water is boiled?,"['water turns into steam', 'heat is produced', 'plant growth is reduced', 'get chemical reactions started', 'it gets heated up', 'the water gets colder', 'salt turns into steam', 'the salt disappears']",A
how do organisms cool off?,"['down', 'shade', 'winter', 'water', 'sweat', 'cold', 'sleep', 'skin']",E
What causes the body to get hot,"['energy', 'walking', 'cigarettes', 'pesticides', 'our star', ""sun's heat"", 'heat', 'friction']",B
What can an animal's movement be changed to,"['they body they live in', 'solid liquid gas', 'heating liquids', 'protect them', 'electrical energy', 'objects that have mass', 'biodiversity', 'an object']",E
What are plants sensitive to?,"['pollution', ""sun's heat"", 'gravity', 'moon', 'competition', 'darkness', 'temperature', 'tides']",F
what increases genetic diversity?,"['mutations', 'getting married', 'gene flow', 'dating', 'bushes', 'mitosis', 'procreation', 'flowers']",G
Reducing body-heat can also decrease an animal's what?,"['quality of life', 'prolactin release', 'bodily water', 'heart rate', 'heat energy', 'weight', 'temperature', 'energy']",C
What are nerves used for?,"['movement', 'smelling food', 'seeing around you', 'to protect the inside of your body', 'nervous system', 'an object is seen', 'to feel things', 'animal transport']",G
What can be learned from play?,"['exercise', 'movement', 'resistance activities', 'strength', 'competition', 'what animals do', 'kinetic energy', 'reusing materials']",F
What or or magnifying glasses are used to see small things to make them appear bigger?,"['mirrors', 'satellites', 'hand lenses', 'electricity', 'an image', 'sea urchins', 'barrel-shaped', 'squids']",C
power stations which generate electricity produce gases in the atmosphere cause what,"['drought', 'pollution', 'storms', 'temperature', 'heat', 'contamination', 'acid rain', 'climate']",G
What can change the color of an environment from green to brown?,"['the ocean', 'a lack of water', 'rain', 'harmful substances', 'sleet', 'deforestation', 'greenhouse gases', 'greenhouse gasses']",B
Meteorologists use what?,"['asteroids', 'spectroscopy', 'feedback mechanisms', '70-75 degrees fahrenheit', 'satellite technology', 'chromatography', 'occurs over a wide range', 'chemical messengers']",E
What happens when average worldwide seasonal temperatures rise?,"['competition', 'greenhouse gasses', 'global average stays the same', 'dehydration', 'global cooling', 'warmer weather', 'global warming', 'greenhouse gases']",G
"When an electrical circuit is working properly, what charge runs through that circuit","['light', 'energy', 'metal', 'electric', 'positive', 'passive', 'heat', 'heat energy']",D
Cancer cells form new cells how?,"['out of spite', 'massive damage', 'out of magic', 'move to another area', 'out of control', 'rapid expansion', 'localized damage', 'out of order']",E
what are amphibians classified by?,"['organ', 'ovaries', 'colors', 'feet', 'alleles', 'genus', 'skull', 'length']",G
"What burrows help aerate soil, which is also good for plants?","['leaves', 'adding heat', 'exfoliation', 'good', 'roots', 'wind', 'rocks', 'annelids']",H
Birds do what using the feathers that help them to fly?,"['to move people', 'running and lifting', 'survive the chill', 'during the day', 'move to another area', 'earth orbiting the sun', 'to stay warm', 'supersonic']",C
Heating an egg causes a _  reaction in the egg,"['symptoms', 'exothermic', 'evaporation', 'entropic', 'combustion', 'voltage', 'kinetic energy', 'synthesis']",B
what fuses to form a diploid zygote during fertilization?,"['seeds', 'white', 'flowers', 'pollen', 'potatoes', 'orchids', 'gametes', 'barnacles']",G
What are volcanoes most likely to be found near?,"['islets of langerhans', 'points north', 'amount of heat', 'heated by the sun', 'interior chambers', 'high mountains', 'deposits', 'very complex']",F
what grows towards a light source?,"['conifers', 'bacteria', 'h2o', 'vegetation', 'humans', 'legumes', 'amoeba', 'potatoes']",F
What do watches need to keep track of?,"['protection', 'days', 'vibration', 'seconds', 'years', 'satellites', 'months', 'movement']",D
Introns are areas that,"['it keeps an organism warm', 'plant reproduction', 'the wearing away of rock', 'do not code for protein', 'something coming from a gland', 'plant growth is reduced', 'allow growth', 'produce offspring']",D
What can viruses be seen with?,"['eye', 'a computer', 'magnifying glass', 'microscope', 'the skin', 'radiation', 'chemical energy', 'glasses']",D
what do arthropods feed on?,"['spiders', 'rocks', 'seeds', 'water', 'pollen', 'plankton', 'barnacles', 'food']",F
where does reproduction come from?,"['roots', 'gametes', 'frogs', 'water', 'sex', 'eggs', 'sperm', 'seeds']",H
What does an animal need for survival?,"['sugar', 'boron', 'meat', 'components of helium', 'water', 'oxygen', 'food', 'glycogen']",F
What are the major producers in temperature and precipitation?,"['grass', 'animals', 'apples', 'potatoes', 'trees', 'plants', 'fungi', 'fields']",F
Animals rely on what for survival?,"['proteins', 'glycogen', 'rocks', 'sunlight', 'stars', 'weeds', 'cellulose', 'plants']",H
using an what requires burning flammable liquid,"['light bulb', 'engine', 'toaster', 'decibels', 'cigars', 'barrel', 'cooking', 'battery']",B
What can cause serious problems for production agriculture?,"['wind', 'rabies', 'fungi', 'mold', 'acids', 'fire', 'mildew', 'mines']",A
what forms tides?,"['magma', 'plates', 'two', 'algae', 'sun', 'earth', 'moon', 'spring']",G
what are most canyons formed by over long periods of time?,"['hurricanes', 'wind tunnels', 'dangerous', 'forces', 'kalenchoes', 'flooding', 'high populations', 'sediment']",F
what kind of fat is solid at room temperature?,"['animals', 'type o', 'saturated', 'unsafe', 'therapsids', 'grams', 'mammals', 'weater']",C
What causes a bike to move?,"['coal power', 'energy', 'friction', 'magic', 'mechanical', 'human power', 'dog power', 'energy']",F
Leaf size of plants increase as the size or amount of their what increases?,"['fear', 'seeds', 'soil', 'colors', 'arms', 'growth', 'tissue', 'food']",H
What is a bolus?,"['moistened food', 'si units', 'a producer', 'unicellular organisms', 'precipitation', 'fractions', 'holding nutrients', 'measuring device']",A
Fur is a fiber that is found only on what kind of animal?,"['animals', 'reptiles', 'bird', 'humans', 'mammals', 'insects', 'goats', 'animal fur']",E
What can be used to keep warm?,"['hair', 'fighting bears', 'lightning', 'hemp', 'coat', 'cooked food', 'wood', 'fur']",H
"A generator converts kinetic energy into something, which can then be converted to light by what?","['focusing a lens', 'sensory neurons', 'headlights', 'heating liquids', 'sunlight', 'evaporation', 'cycles', 'engines']",C
Children see better with a source of electricity to do what?,"['focusing a lens', 'staying warm', 'survival', 'reproduce', 'produce light', 'remove electricity', 'produce darkness', 'remove light']",E
Chemical elements that are essential to body processes can be found dissolved in what?,"['rivers', 'petroleum', 'soil', 'water', 'hydrochloric acid', 'rocks', 'mercury', 'salts']",D
What does planting trees have a positive impact on?,"['animals', 'sun', 'humans', 'watershed', 'stars', 'habitat', 'earth', 'moon']",C
What do plants require for reproduction?,"['energy', 'food', 'energy', 'mitosis', 'fruits', 'rna', 'sunlight', 'nutrients']",E
Getting scraped with what can give oneself an infection?,"['deoxyribonucleic acid', 'a knife with sanitized dirt', 'roundworms', 'harmful substances', 'roundworms', 'a clean needle', 'a clean scapel', 'an infected needle']",H
What is lung cancer most often caused by?,"['the moon', 'pollution', 'sunlight', 'chemical energy', 'fossil fuels', 'cigarettes', 'burning', 'marijuana smoke']",F
what will die if they become too cold?,"['animal or plant', 'most organisms', 'freezing', 'hydrogen and oxygen', 'oxygen', 'most invertebrates', 'clouds', 'cells of organisms']",A
What is released during sexual intercourse?,"['sperm', 'calcium', 'nectar', 'oxygen', 'fertilized eggs', 'antigen', 'saliva', 'ovaries']",A
What can kinetic energy be converted into?,"['water', 'gasoline', 'thrust', 'energy', 'kinetic energy', 'air', 'electricity', 'rays or beams']",G
What causes contact between rocks?,"['wind', 'heat', 'erosion', 'deltas', 'waves', 'motion', 'seasons', 'rivers']",E
what does gases from burning coal and oil dissolving in water in the atmosphere do?,"['chemical changes', 'saves trees', 'forms diamonds', 'vaporization', 'heating liquids', 'kills trees', 'weathering', 'pollution']",F
what is a byproduct of fossil fuels?,"['heat', 'sugar', 'energy', 'cars', 'carbon', 'bacteria', 'tar', 'pollution']",E
Several plant species pollinate through what?,"['bloom time', 'coded genes', 'reproduction', 'wind', 'tiny polyps', 'competition', 'gene flow', 'flooding']",H
What ocean organisms feed on phytoplankton?,"['gills', 'fungi', 'a fish', 'life', 'co 2', 'edible', 'sharks', 'tiny']",H
What are organelles involved in mitosis?,"['animals', 'conifers', 'most plants', 'it needs them', 'graptolites', 'fur seals', 'centrioles', 'sensory neurons']",G
What can move through water?,"['pebbles', 'crocodiles', 'leeches', 'stones', 'rocks', 'jellyfish', 'mussels', 'nematoda']",B
what helps make up the excretory system?,"['sugar', 'gills', 'h2o', 'lungs', 'aorta', 'bowel', 'fungi', 'honey']",F
Fungi spores can multiply through what?,"['natural selection', 'trees', 'mitosis', ""sun's heat"", 'death', 'conifers', 'deposition', 'pregnancy']",C
what do flowers attract?,"['orchids', 'bushes', 'pollen', 'insects', 'plant life', 'gametes', 'trees', 'bees']",D
What can be a result of eating something that contains pesticides? ,"['weight loss', 'toxins', 'strong bones', 'healthy heart', 'disease', 'cancer', 'symptoms', 'pollution']",F
What are speleothems formed by?,"['calcite', 'craters', 'deposition', 'tornadoes', 'deuterostomes', 'tiny polyps', 'haploid plants', 'hurricanes']",C
"After the roots develop, most absorb what?","['root systems', 'spores and sunlight', 'heat energy', 'water and minerals', 'chemical energy', 'salt and water', 'it helps them survive', 'water and ammonia']",D
What have humans collected and grown for thousands of years?,"['organic compounds', 'types of coral', 'types of ferns', 'bioaerosols', 'most plants', 'types of fungus', 'types of pine trees', 'peachleaf willow']",F
What has a circulatory system with a two-chambered heart?,"['salmon', 'man', 'toyota', 'birds', 'koalas', 'tuna', 'sharks', 'toads']",F
What can better dissolve nutrients and oxygen?,"['lakes', 'so2', 'raft', 'a solute', 'puddles', 'rivers', 'currents', 'lochs']",F
What's the process by which organisms give rise to offspring?,"['rna', 'ovum', 'only meiosis', 'life', 'sex', 'eggs', 'babies', 'dna']",E
what is used as an energy source to electrical outlets,"['engines', 'rain', 'adding heat', 'copper', 'energy', 'rays or beams', 'wires', 'electricity']",H
Animals use what to improve chances of surviving?,"['glucose', 'energy', 'traits', 'energy', 'food', 'dormancy', 'gene flow', 'four limbs']",F
what contributes to soils?,"['roundworms', 'humans', 'rainfall', 'cacti', 'bacteria', 'weathering', 'viruses', 'most plants']",A
What does caffeine make blood vessels do?,"['reduce', 'sweating', 'reduced heat', 'dehydration', 'survive', 'contract', 'it expands', 'rise']",F
"When iron oxidizes, that metal becomes orange where?","['indoors', 'road bends', 'elemental', 'a producer', 'outdoors', 'surface', 'warmer air', 'inside']",F
What does animal's fur keep them safe from?,"['food', 'brutal temperatures', 'greenhouse gasses', 'a pathogens', ""when it's cold"", 'babies', 'sad feelings', 'enormous damage to homes']",B
What is used to perceieve light inside the pupil,"['an electron lens', 'it expands', 'receptor cells', 'heat energy', 'energy', 'focusing a lens', 'sensory neurons', 'observe it']",C
what do nucleotides bind together to form?,"['gene', 'blood cells', 'p53', 'peptides', 'snps', 'rna', 'dna', 'bacteria']",F
Metal can transfer heat to an object to make it what?,"['fuse', 'colder', 'less hot', 'cooler', 'warm', 'bend', 'move', 'hot']",H
what uses hearing to sense sound?,"['humans', 'whales', 'cats', 'dogs', 'bears', 'vibrations', 'plants', 'planets']",C
What can changes in soil pH do?,"['damages them', 'it decreases', 'death and devastation', 'increase human wealth', 'rob humans of nutrients', 'cause humans happiness', 'destroy crops', 'give humans pleasure']",E
Plant reproduction is often assisted by what insect?,"['wasps', 'crickets', 'ants', 'salamanders', 'honeybees', 'animals', 'seeds', 'vegetation']",E
What can be used to feel heat and pressure on the skin?,"['2 substances rubbing together', 'something that comes in a bundle of fibers', 'several different ways', 'surfaces rubbing together', 'series of enzyme-mediated reactions', 'flow of electric charge', 'depress neuronal excitability', 'material carrying electricity']",B
consumers are what in terrestrial biomes,"['animals', 'algae', 'omnivores', 'people', 'plants', 'insects', 'vegetation', 'trees']",C
What kind of animal uses a web to catch food?,"['arachnids', 'animals', 'insects', 'marine', 'cats', 'lamphreys', 'therapsids', 'cnidarians']",A
What do salamanders use to find prey?,"['sound', 'a path', 'light', 'h 2 o', 'energy', 'energy', 'smell', 'gourdin']",G
What filters blood?,"['nephrons', 'capillaries', 'mechanical', 'four limbs', 'animals', 'organ', 'sunlight', 'mollusks']",A
Animals are _ things.,"['insects', 'invisible', 'edible', 'impossible', 'protected', 'sparkly', 'living', 'an object']",G
What occurs mainly in the small intestine?,"['antigens that cause allergy', 'absorption of food', 'bacterial infections', 'passing along traits', 'some prokaryotes', 'absorption of knowledge', 'absorption of waste', 'amebiasis']",B
Persistent drought and food shortages can cause animals to leave what?,"['their hosts', 'that owner', 'that shelter', 'circulatory systems', 'dormant state', 'that environment', 'that ecology', 'localized damage']",F
Fire converts fuel into what?,"['burning coal', 'fusion and heat energy', 'heating liquids', 'solid liquid gas', 'hydrogen and oxygen', 'light and ice energy', 'light and heat energy', 'heat and cold energy']",G
Plants may die without what?,"['nucleus of a cell', 'some looseness in the soil', 'wavelengths and photons', 'moss', 'single-celled organisms', 'organic molecules', 'snow', 'rocks']",B
What is a major route of removing wastes from the body?,"['detoxifying teas', 'feces', 'burping', 'essential oils', 'glucose', 'sodium', 'nacl', 'rivers']",B
Erosion can be caused by ,"['coastlines', 'mouth of rivers', 'vehicles', 'heavy rains', 'pesticides', 'deforestation', 'detritus', 'ice wedging']",D
What do mulberry trees do in the autumn?,"['change colors', 'fall over', 'fruit', 'bloom time', 'reproduce', 'stay green', 'spread flower seeds', 'staying warm']",A
what can a field cause objects to do?,"['rock', 'wind', 'injury', 'repel', 'adapt', 'expand', 'volcano', 'bend']",D
Mammals have a layer of fat under the skin to help keep the body warm in what?,"['cozy cabins', 'by keeping them warm', 'warm areas', 'a variety of climates', 'in the winter', 'heat or cold', 'the environment', 'sunny places']",D
What can teach animals how to behave?,"['adding heat', 'humans', 'fossil fuels', 'a computer', 'nerves', 'people', 'irradiation', 'exercise']",H
When do stars fulfill the inevitable conclusion of Einstein's General Theory of Relativity?,"['inactive', 'winter', 'an object', 'observe it', 'collapse', 'light', 'our star', 'ligt']",E
what can be inherited?,"['leukemia', 'fever', 'gravity', 'the eyes', 'weight', 'h2o', 'anemia', 'digestion']",A
What can damage plumbing?,"['several different ways', 'an automobile engine', 'breathing too fast or too slow', 'smallest agents of disease', 'fissures of hot acidic water', 'volatile substances', 'tectonic plates being pushed together', 'erosion from rivers']",G
what state do some viruses live inside the body in?,"['hiv', 'layers of fat', 'dangerous', 'winter', 'gaseous', 'lungs', 'alveoli', 'hibernation']",H
What is a positive effect of plant needs for water and minerals from soil?,"['erosion prevention', 'reducing acid rain', 'it helps them survive', 'agriculture', 'nutrient deficiency', 'water run-off', 'erosion', 'exfoliation']",A
What do pathogens do to our body?,"['move to another area', 'they provide us with nourishment', 'move to different locations', 'cause their death', 'they cause disease', 'they use us to hatch their eggs', 'decreases its bodily water', 'they keep us healthy and strong']",E
What is essential for change over time?,"['light', 'chemical energy', 'essential oil', 'evaporation', 'currency', 'clocks', 'colors', 'mutations']",H
what can loud noises cause animals to do?,"['struck', 'death', 'kicked', 'injury', 'sweat', 'running', 'snort', 'reacts']",G
What occurs as cells lose their ability to divide?,"['illness', 'winter', 'disease', 'death', 'youth', 'die', 'black holes', 'cell growth']",D
What causes the chemical disintegration of rocks?,"['dynamite', 'gases', 'disintegration rays', 'moss', 'wind', 'hammers', 'fungus', 'fungi']",D
What does condensing cause?,"['less water', 'rainfall', 'asphalt to form', 'animals to form', 'evaporation', 'heat energy', 'solid to form', 'water to form']",H
what causes sunlight to split into different colors?,"['bending of light rays', 'focusing a lens', 'converting electricity to heat', 'increasing electrons', 'reflections', 'heat energy', 'adding h2o', 'an electron lens']",A
condensing means the opposite change of state to what?,"['dilution', 'water', 'heat', 'sweating', 'less water', 'boiling', 'melting', 'freezing']",F
What do muscle fibers need to do to enable movement?,"['bend', 'strength', 'exercise', 'ligt', 'it expands', 'shorten', 'vibrates', 'stay warm']",F
if an object is what then it will experience acceleration,"['kinetic', 'illuminated', 'bent', 'speed', 'resting', 'motion', 'stationary', 'kicked']",H
What promotes the division of cells with damaged DNA?,"['pdas', 'chemicals', 'smoking', 'lmestone', 'a drug', 'acid rain', 'bacteria', 'cancer']",H
What can cell phones do to a driver?,"['cause them to drive safer', 'cause them to crash', 'move to different locations', 'decreases its bodily water', 'decrease stamina', 'cause them to miss school', 'cause them to be late to work', 'cause their death']",B
"When light enters the eye through the pupil, what structure transmits information to the brain?","['an electron lens', 'vision', 'coded genes', 'iris', 'optic nerve', 'neuron', 'nerves', 'aperture']",E
What does magma form?,"['it gets heated up', 'movement of tectonic plates', 'objects that have mass', 'vein deposits of gold', 'fissures of hot acidic water', 'adding heat', 'tectonic plates coliding', 'heating liquids']",D
cranberry harvests require the presence of what,"['seeds', 'lipids', 'sun', 'rna', 'freezing rain', 'strong winds', 'bees', 'large farms']",G
what can a magnet moving in a coil of copper cause?,"['pennies', 'h2o', 'kinetic energy', 'proton flow', 'heat energy', 'flow of electrons', 'heart rate', 'electromagnetic energy']",F
what is chlorophyll essential for?,"['staying warm', 'photosynthesis', 'survival', 'hydrogen and oxygen', 'germinating', 'most plants', 'plant reproduction', 'plant respiration']",B
Something studied by which scientists will die if it gets too cold?,"['physicists', 'meteorologists', 'frogs', 'fossil fuels', 'chemists', 'biologists', 'satellites', 'trout']",F
Better senses have a positive impact on an animal 's,"['sensory neurons', 'sand dollars', 'organs', 'genetic diversity', 'growth', 'food and shelter', 'kinetic energy', 'reproduction']",H
what gives electric power,"['televisions', 'heat energy', 'energy', 'current flow', 'kinetic energy', 'engines', 'weather', 'air conditioners']",D
What infects and destroys the brains behind immune response?,"['feet', 'p53', 'cancer', 'hiv', 'acid', 'fungus', 'hpv', 'host']",D
Diarrhea reduces function that occurs mainly in the,"['seconds and minutes', 'prostate', 'small intestine', 'pancreas', 'intestinal', 'kidneys', 'white blood cells', 'major effects']",C
Courtship is behavior that is intended to ,"['protect them', 'reproduce', 'compete', 'animals', 'communicate', 'humans', 'offspring', 'pollinate']",B
What do ferns reproduce with?,"['pollen', 'heat', 'a cuticle', 'sunlight', 'alleles', 'spores', 'chemicals', 'bushes']",F
what contains a system of blood vessels and tubules,"['clouds', 'kidneys', 'organ', 'density', 'lungs', 'complex', 'blood cells', 'alveoli']",B
What computer component can you use to measure time?,"['size', 'wind', 'mohs', 'mouse', 'heat', 'cpu', 'seconds', 'hard drive']",F
What stimulates the reproductive organs to develop into male organs?,"['a hormone', 'bioaerosols', 'energy', 'energy', 'leptospirosis', 'a doorbell', 'seeds', 'chlorophyll']",A
What can measure hiurricanes?,"['anemometers', 'melanin amount', 'melanin content', 'lamphreys', 'graduated cylinders', 'measuring tape', 'precipitation', 'rulers']",A
What do turnips use to grow in length and width?,"['epidermal', 'light energy', 'energy', 'bacteria', 'meristem', 'fungi', 'viruses', 'energy']",E
What does a stopwatch measure?,"['percents', 'feedback', 'seconds', 'as a base', 'arrival time', 'days', 'months', 'fractions']",C
