question,choices,answer
"To find an air leak on a car's tire,","['rub the outside of the tire in soap and water and look for where bubbles start to produce', ""use a magnifying glass so that you can see the air flow escaping from the tire's hole""]",A
Get rid of headache.,"['use peppermint oil on temples and elbow', 'use peppermint oil on temples and neck']",B
extend the shelf life of simple syrup,"['empty several capsules of vitamin e oil into the finished syrup', 'add a splash of vodka to the water before boiling']",B
A wooden bat,"['hitting   baseball easily', 'hitting   fly easily']",A
How do I set the table?,"['start with putting a plate at each place setting add a fork on the left side of the plate and then add a knife and chopstick on the right side of the plate', 'start with putting a plate at each place setting add a fork on the left side of the plate and then add a knife and spoon on the right side of the plate']",B
how to keep a pie crust from becoming gummy?,"['swap out some of the water for vodka as it evaporates it tightens the molecules', 'add a few tablespoons of meringue powder and use baking soda in place of half the flour']",A
"To cook noodles in a pot until they are al dente, you can","['boil them in the water for approximately 8 minutes', 'boil them in the water for approximately 8 hours']",A
How to make a Long lasting Rootbeer slurpee float at home.,"['use ice tray to freeze  root beer     when root beer (ice) is frozen place ice cubes in a blender mix on low at first then raise speed add 1/2 cup root beer  when blended serve in a glass  place a scoop of vanilla ice cream in the microwave heat until melted  put on top  because it is all cold you can mix the ice cream with the soda for a long lasting treat', 'use ice tray to freeze  root beer     when root beer (ice) is frozen place ice cubes in a blender mix on low at first then raise speed add 1/2 cup root beer  when blended serve in a glass  place a scoop of vanilla ice cream on top  because it is all cold you can mix the ice cream with the soda for a long lasting treat']",B
how do you spoon someone?,"['lay behind them facing the opposit direction', 'lay behind them facing them']",B
how do you find the little dipper,"['the best way to find your way to polaris is to use the so-called ""pointer"" stars in the bowl of the big dipper dubhe and merak draw a line from merak to dubhe extend it by a factor of five and you arrive in the vicinity of polaris which is located at the end of the little dipper\'s handle', 'the best way to find your way to polaris is to use the so-called ""pointer"" stars in the bowl of the big dipper dubhe and merak draw a line from merak to dubhe extend it by a factor of five and you arrive in the vicinity of polaris go back to first step']",A
To dye the frosting for the lego brownies,"['separate the frosting in to separate containers for each color and use food gel for a more vibrant color', 'put the frosting in to a  container and use food gel for a more vibrant color mixing all the wanted colors together']",A
how do you use barbecue sauce for chicken nuggets?,"['place the nugget in the sauce', 'dip the nugget into the sauce']",B
baseball,"['will hurt a eagle in the sky', 'will hurt a airplane in the sky']",A
To get the bathroom counters dry after washing your face.,"['take a small hand lotion and wipe away the extra water around the sink', 'take a small hand towel and wipe away the extra water around the sink']",B
How to open a can,"['put the edge of the can in a can opener turn it on wait until its over and hit the can', 'put the edge of the can in a can opener turn it on wait until its over and remove the can']",B
"To repurpose a lipstick tube, you can","['rinse it out thoroughly before removing the lipstick', 'rinse it out thoroughly after removing the lipstick']",B
How to sand unfinished wood.,"['using a bit of sandpaper run the paper along the wood until it is smooth', 'using a bit of craftpaper run the paper along the wood until it is smooth']",A
How do you put salt around the rim of a margarita glass?,"['spread a thin layer of sea salt on a plate pour a thin layer of water on another plate dip the rim of the margarita glass into the salt and then dip it into the water', 'spread a thin layer of sea salt on a plate pour a thin layer of water on another plate dip the rim of the margarita glass into the water and then dip it into the salt']",B
How to easily fade jeans?,"['rest the jeans in a bucket of water for a day then hang outside on the washing line for a few days in dry weather', 'rest the jeans in a bucket of water for a minute then hang outside on the washing line for a few hours in wet weather']",A
Frisbees,"['can be used  to eat upon', 'can be used  to cook upon']",A
oven,"[""warms up room when it's door is closed"", ""warms up food when it's door is closed""]",B
Make coffee in a french press,"['grind your coffee then put it into your french press pot and add water and stir place the lid on the french press and press firly until it reaches the bottom then remove the lid and pour', 'grind your coffee then put it into your french press pot and add water and stir place the lid on the french press and press firly until it reaches the bottom then pour']",B
"To pour the evaporated milk into the bowl,","['in your hand dump the can of evaporated milk into the bowl quickly by turning it upside down and right-side up again', 'in your hand gently let the liquid fall into the bowl while tipping it until the can is empty']",B
how to keep pasta from sticking,"['boil water with some olive oil along with your salt to keep pasta from sticking', 'pan fry with some olive oil along with salt to keep pasta from sticking']",A
To see if a pair of jeans will fit you without trying them on.,"['place the hemline of the jeans around your neck', 'place the waistline of the jeans around your neck']",B
cut fringes along the bottom of a tshirt,"['lay the shirt flat on a table and measure a line one to tow inches from the bottom and make a mark cut from the bottom to the line over and over again until the fringes are all even and thin', 'put the shirt on and cut small thin fringes straight up from the bottom with a pair of sharp scissors until the shirt has as many fringes as you want cut over and over again until the shirt looks like you want it to']",A
hats,"['can be worn on head always', 'can be worn on feet always']",A
How to open a new browser tab on Chrome,"['move the mouse pointer to the plus sign which is to the right of the right-most tab right click the plus sign', 'move the mouse pointer to the plus sign which is to the right of the right-most tab left click the plus sign']",B
To have at least a small influence in politics in any country.,"['not voting in the elections taking place where you live', 'vote in the elections taking place where you live']",B
how to keep cookies from sticking,"['use nonstick baking mats', 'use a cutting board sprayed with olive oil']",A
How can I clean my blender?,"['fill halfway with soapy water and turn on then rinse out with water', 'fill halfway with soapy water and turn on then rinse out with soda']",A
How do I apply long-lasting liquid lipstick evenly?,"['first make sure your lips are clean and exfoliated then use the applicator to line your lips and then fill them in hold your lips slightly apart until the lipstick dries', 'first make sure your lips are clean and exfoliated then use the applicator to line your lips and then fill them in hold your lips tightly together until the lipstick dries']",A
How to make Cherry Red fudge at home.,"['mix 3 cups granulated sugar  3/4 cup margarine and  2/3 cup evaporated milk in a large heavy saucepan over medium heat stirring to dissolve sugar bring mixture to a full boil for 5 minutes stirring constantly  remove from heat and stir in 12 ounce white chocolate chips until melted and thoroughly combined beat in 1 7 ounce jar of marshmallow creme 2/3 cup  cherry pits and 1/2 tsp red food coloring  transfer fudge to greased 8 x 13"" pan and let cool before cutting into squares', 'mix 3 cups granulated sugar  3/4 cup margarine and  2/3 cup evaporated milk in a large heavy saucepan over medium heat stirring to dissolve sugar bring mixture to a full boil for 5 minutes stirring constantly  remove from heat and stir in 12 ounce white chocolate chips until melted and thoroughly combined beat in 1 7 ounce jar of marshmallow creme 2/3 cup chopped dried cherries 1/2 tsp red food coloring  transfer fudge to greased 8 x 13"" pan and let cool before cutting into squares']",B
To make a rolled cake that doesn't break you need to,"['roll it up in a kitchen towel while still warm', 'chill it completely before rolling it up']",A
To give the inner tube crow sturdiness so it can be posed and placed,"['use strong gardening metal wire on the inside of the inner tube art', 'use strong gardening metal wire on the outside of the inner tube art']",A
How to Care for a Puppy when You Work Full Time,"['puppies dont really demand much time and attention and can be a easy for anyone who works full time', 'puppies demand lots of time and attention and can be a challenge for anyone who works full time']",B
How do I make soup,"['use hot water potatoes carrots onions salt and eat it with a spoon', 'use hot water potatoes carrots onions salt and eat it with a fork']",A
Make apple and peanut butter sandwiches without bread.,"['thinly slice apples and remove core add peanut butter and top with a second slice of apple additions such as chocolate chips and raisins go in the peanut butter as well', 'thinly slice apples and remove core add peanut butter and top with a second coating of peanut butter additions such as chocolate chips and raisins go in the peanut butter as well']",A
how do you take care of an itch?,"['rub it', 'scratch it']",B
How do I get rid of a cough?,"['stay hydrated try lozenges and hot drinks take steamy showers', 'stay hydrated try lozenges and cold drinks take steamy showers']",A
"To remove the skin of a tomato,","['cut a small x into the skin and put it into boiling water when the skin begins to curl at the x put the tomato in ice cold water and gently rub the skin off', 'cut a small x into the skin and put it into cool water when the skin begins to curl at the x put the tomato in warm water and gently rub the skin off']",A
mouth,"['yelling loudly ', 'yelling softly ']",A
What ingredients do I need to make Skittles Vodka?,"['you will need skittles and vodka', 'you will need skittles vodka and rum']",A
Stop glued on beads from sliding off a glass wine bottle,"['once beads are glued onto the wine bottle place 2 way tape over the beads for 24 hours then remove the 2 way tape', 'once beads are glued onto the wine bottle place masking tape over the beads for 24 hours then remove the masking tape']",B
chisel,"['can break down iron with some pressure', 'can break down stone with some pressure']",B
mousse,"['can stain a ice ', 'can stain a recliner ']",B
How do you cut down a small sapling?,"['use a saw to make a strong hard pushing cut into the bottom of the tree use other hand to pull the tree toward the saw maintain pressure while sawing until sapling snaps ', 'use a saw to make a strong hard pushing cut into the base of the tree use other hand to push the tree away from the saw maintain pressure while sawing until sapling snaps ']",B
how do you reference something?,"['think of a memory that happened elsewhere and mention it', 'think back to an old memory']",A
Is there some plant that will keep ants out of my garden or house?,"['chrysanthemums are pretty flowers but are known for attracting ants because of their sweet smell so plant them away from your house to deter ants', 'chrysanthemums are not only pretty flowers they are helpful to keep ants away ants do not like the smell so plant as many as you like to help deter ants']",B
what makes something an omnivore?,"['they consume meat and plants', 'they consume only fresh plants']",A
To avoid the whipped cream from melting and making a mess of your watermelon cake,"['fruit needs to be frozen to avoid the stiff whipped cream from melting and making a huge mess', 'fruit needs to be placed quickly to avoid the stiff whipped cream from melting and making a huge mess']",B
how do you pause a song on spotify?,"['close out of the spotify app', ""go to the song you're playing and press the pause botton in the middle of the screen""]",B
how do you manage a company?,"['make all finanical decisions', 'make all after work decisions']",A
How do you make sugar cubes?,"['pour 1 cup of sugar into a bowl and add water slowly while mixing until it is slightly moist and sandy place the sugar on a pan and form the sugar into thick rectangular blocks that are approximately 5 inches by 2 inches cut the blocks about halfway down in a grid pattern so they can be broken into cubes later place the pan into the over and bake at 100°c for one hour remove the pan and allow the blocks to cool to room temperature break the sugar blocks into cubes along the grid pattern you scored on the blocks before baking', 'pour 1 cup of sugar into a bowl and add water slowly while mixing until it is soaked place the sugar on a pan and form the sugar into thick rectangular blocks that are approximately 5 inches by 2 inches cut the blocks about halfway down in a grid pattern so they can be broken into cubes later place the pan into the over and bake at 100°c for one hour remove the pan and allow the blocks to cool to room temperature break the sugar blocks into cubes along the grid pattern you scored on the blocks before baking']",A
Prevent onions from rotting quickly.,"['use a gym bag to hold onions under cabinet', 'use a woven basket to hold onions under cabinet']",B
How do you dry off a hot dog you boiled?,"['pat it dry with a paper towel', 'pat it dry with a dryer sheet']",A
How to cut drywall panels?,"['cut through the paper into the gypsum core with a utility knife then while supporting the drywall sheet on the back apply pressure to the face causing it to break along the joint then cut through the paper on the back of the drywall sheet with your utility knife', 'cut through the paper into the gypsum core with a utility knife then without supporting the drywall sheet on the back apply pressure to the edges causing it to break along the joint then cut through the paper on the back of the drywall sheet with your utility knife']",A
How do I put down references for a job,"['put the contacts name and social security down', 'put the contacts name and phone number down']",B
Creating your designs on the cakes,"['put 1oz of melted chocolate into a fine tipped storage bag make your designs onto the cakes', 'put 1oz of melted chocolate into a fine tipped piping bag make your designs onto the cakes']",B
Fill a cup at a soda fountain.,"['place the cup on top of the desired soda dispenser and press the button to begin dispensing the selected soda', 'place the cup underneath the desired soda dispenser and press the button to begin dispensing the selected soda']",B
potholder,"['resting place for screws ', 'decorated by screws ']",A
wrapper,"['cover apartments ', 'cover left overs ']",B
"To saute garlic and onions, you can","['add the onions and garlic before melting butter in a pan', 'add the onions and garlic after melting butter in a pan']",B
How do you spray paint the sword?,"['place a newspaper on the table and place the sword on top of it spray the sword wait to dry then turn sword around and spray side that is face up', 'place sword on table and spray sword all over to coat all sides']",A
how to line dry sweaters,"['run an old pair of panty hose through one sleeve through the neck and out the other sleeve and clothes pin the hose to the line', 'run an old pair of panty hose through one necklace through the neck and out the other sleeve and clothes pin the hose to the line']",A
how to make a watermelon-mint dressing,"['purée 2 cups cubed seeded watermelon 3 tablespoons sherry vinegar 1/3 cup each olive oil and vegetable oil 1/2 teaspoon kosher salt and pepper to taste in a blender add 1/2 cup torn mint; pulse to combine', 'purée 2 cups cubed seeded watermelon jello 3 tablespoons sherry vinegar 1/3 cup each olive oil and vegetable oil 1/2 teaspoon kosher salt and pepper to taste in a blender add 1/2 cup torn mint; pulse to combine']",A
how to prevent eyes watering when cutting onions,"['soak onions in boiling water right before chopping them to help with the crying', 'soak onions in ice water right before chopping them to help with the crying']",B
To make the monkeys mouth on the monkey cupcake,"['take a large vanilla wafer and put it inside of the cup cake', 'take a large vanilla wafer and put it on the bottom of the cup cake']",B
credit card,"['can make baby powder disappear', 'can shove baby powder ']",B
How to decorate the front yard.,"['buy a lot of old vehicles and paint them brightly and open the hoods and plant flowers in the opening so that your hard is beautiful', 'plant many colors and types of flowers along the road so the entire yard looks lovely and colorful']",B
how do you close something?,"['keep it covered', 'leave it open']",A
spit,"['can clean your keys', 'can find your keys']",A
How to unplug a refrigerator?,"[""find the plug that's in the wall socket place the refrigerator in front of the socket have someone help move it if it's too heavy pull the plug out of the socket"", ""find the plug that's in the wall socket move the refrigerator out of the way first if necessary have someone help move it if it's too heavy pull the plug out of the socket""]",B
How do I ensure the mold is sealed when making a concrete countertop?,"[""you'll need to properly seal the mold using a screwdriver you want the caulk to have extra clean edges"", ""you'll need to properly seal the mold using silicone caulk you want the caulk to have extra clean edges""]",B
mold,"['can be removed by water ', 'can be removed by vinegar ']",B
To change a router WiFi password,"['ensure a computer is connected to the router then on the link provided on the router log into the router as admin then click change the password', 'connect the router to a computer using a lan cable then go to the local ip address of the router to change password']",B
Hide jewelry in bedroom wall.,"['install a fake electrical outlet to hold jewelry', 'install a fake wall lamp to hold jewelry']",A
How do you finish wood veneer in a natural color?,"['sand the wood veneer until it is smooth apply three total coats of a clear gloss lacquer to do this apply a thin layer of lacquer with a paint brush once it dries repeat until the third coat is dry', 'sand the wood veneer until it is smooth apply three total coats of a clear gloss lacquer to do this apply a thin layer of lacquer with a paint brush and allow it to dry once it dries repeat until the third coat is dry']",B
How do I obtain an error code on a broken Xbox 360 that can't output video?,"['turn on the console hold down the controller sync button on the face of the console then hit the eject button three times the lights on the power button will flash the codes', 'turn on the console hold down the controller sync button on the face of the console then hit the eject button three times this will temporarily allow video output long enough to display the code']",A
How do I make swirled marshmallow lollipops with a bag full of frosting?,"['pipe swirls of marshmallow onto a cupcake pan coated in marshmallow coating use easy shapes like circles and hearts', 'pipe swirls of marshmallow onto a cookie sheet coated in marshmallow coating use easy shapes like circles and hearts']",B
how to make a spicy peanut butter-banana sandwich,"['mix 2 teaspoons maple salad dressing with 1/4 to 1/2 teaspoon hot sauce spread 1 slice white bread with peanut butter top with sliced banana and crumbled cooked bacon then drizzle with the spicy syrup and top with another bread slice', 'mix 2 teaspoons maple syrup with 1/4 to 1/2 teaspoon hot sauce spread 1 slice white bread with peanut butter top with sliced banana and crumbled cooked bacon then drizzle with the spicy syrup and top with another bread slice']",B
How to clean a hairbrush.,"['squirt shampoo onto the brush add water and lather rinse with cool water use a comb to remove any hair stuck in the brush', 'squirt conditioner onto the brush add water and lather rinse with cool water use a comb to remove any hair stuck in the brush']",A
"To help feeling busy when working inside,","['leave your shoes on to encourage a busy pace', 'take your clothing off to feel more relaxed inside']",A
open a container of marshmallow fluff that is stuck,"['wrap a rubber band on the plastic jar just below the lid to prevent your hands from slipping rotate the lid in a counter-clockwise motion to remove', 'wrap a rubber band on the plastic jar just below the lid to prevent your hands from slipping rotate the lid in a counter-clockwise motion to remove be sure to keep the jar cold']",A
How should I drill the hole in the back of the frame?,"[""carefully poke a hole through the back by using a phillips head screwdriver and striking the end with a hammer you can eyeball the location since it doesn't have to be exact"", ""carefully drill the hole with a portable drill with a small bit you can eyeball the location since it doesn't have to be exact""]",B
Kaleidoscope,"[""use the carton from pringles potato chips and some children's rings and bracelets and tape and mirrors to make a large kaleidoscope"", 'using a tube from paper towel and a mirror and some bits of sparkly things fashion a kaleidoscope using tape to hold it together']",B
jello powder,"['can mix with chalk well', 'can mix with wine well']",B
"To attach a piece of paper to itself to make the lid for a paper box, you can","['use a glue stick to hold the paper in place', 'use a soldering iron to hold the paper in place']",A
How to make plants look prettier?,"['one could prune the plants', 'one could paint the plants']",A
"To cool a mixture, you can","['place it in the refrigerator', 'place it in the microwave']",A
"To blow your nose properly with good manners,","['use tissue paper or and handkerchief and cover the nose apply firmly to nose and blow', 'stick your thumb on one nostril and blow and repeat the process with the other nostril']",A
"To encourage your child to behave better,","['punish their bad behavior by smacking them', 'reward their good behavior with star stickers']",B
To brute force a combination lock.,"['start at 000 try to open the lock then try 001 try to open the lock and so on until it opens', 'try the same number over and over until it finally works it has a 1% chance of working each time']",A
stapler,"['hold  crossing out in a bundle', 'hold  newspaper in a bundle']",B
"To protect a note from any damage,","['put the note inside a bag with pieces of cardboard on each side of it', 'place the bag inside of a box and then put it under a layer of water']",A
How do you accurately measure a liquid in a glass measuring cup?,"['pour the liquid into the measuring cup at exactly the desired mark on the cup put the cup on the cutting board and look down from the top look at the measuring line on the cup to see if the cup was filled accurately this will fill the cup', 'pour the liquid into the measuring cup approximately to the desired mark on the cup put the cup on the counter and bend down and put yourself at eye level with the measuring line this will help you see if you have accurately filled the cup']",B
"To send a letter in the mail,","['write the return address on the front center of the envelope  place the required amount of postage onto the envelope in the top right corner  write the destination address in the top left corner', 'write the destination address on the front center of the envelope  place the required amount of postage onto the envelope in the top right corner  write the return address in the top left corner']",B
Sanitize kitchen rags.,"['soak in bleach for 10 minutes', 'soak in vinegar for 10 minutes']",A
highlighter,"['marks up important document for viewing', 'marks up old black and white movie for viewing']",A
How do I know if my omelette is cooked?,"['to check if your omelette is cooked lift the edges of the omelette with your fingers and make sure there are no runny parts on it or on the bottom of the pan', 'to check if your omelette is cooked lift the edges of the omelette with a spatula and make sure there are no runny parts on it or on the bottom of the pan']",B
How to make a wheel out of plywood,"['use a jig saw to cut your plywood into a circle to make a wheel', 'use a chain saw to cut your plywood into a circle to make a wheel']",A
how do you write a list?,"['write things down a line', 'write things across the page']",A
Use ACV as a toner,"['1 part apple cider vinegar    1 part water    after washing your face apply to skin using a cotton ball you can also pour it into a spray bottle and add water for a balancing face mist you can spritz directly on skin don’t rinse off substitute green food coloring for the water to make a 2-ingredient toner balances your skin’s ph and helps reduce redness and acne', '1 part apple cider vinegar    1 part water    after washing your face apply to skin using a cotton ball you can also pour it into a spray bottle and add water for a balancing face mist you can spritz directly on skin don’t rinse off substitute green tea for the water to make a 2-ingredient toner balances your skin’s ph and helps reduce redness and acne']",B
how to make mulled hibiscus punch,"['simmer 2 cups dried hibiscus 8 cups water 1 cup sugar 6 cloves 2 cinnamon sticks 1 teaspoon vanilla and a dash of nutmeg in a saucepan 30 minutes strain serve with cinnamon sticks', 'simmer 2 cups dried hibiscus 8 cups water 1 cup ground ginger 6 cloves 2 cinnamon sticks 1 teaspoon vanilla and a dash of nutmeg in a saucepan 30 minutes strain serve with cinnamon sticks']",A
How do I stand a bike up,"['set up the kickstand and lay it over until it leans', 'set up the kickstand and lay it along the opposite side on the ground']",A
"To bake cookies in a car without using the engine,","[""put the cookies in an ez bake oven left inside of the car's trunk to save space"", 'place the cookies on a tray under the windshield on a hot summer day']",B
If you suspect someone is checking you out,"['belch if they belch back they were belching is visually contagious', 'yawn if they yawn back they were yawning is visually contagious']",B
How to increase protein gains.,"['make sure you drink a protein shake immediately after working out as this is when your muscles need it the most', 'make sure you drink a protein shake 1 to 2 hours after working out as you need to give your muscles time to rest']",A
How do you make thin curved metal pegs straight?,"['use a pair of scissors', 'use an adjustable wrench']",B
"To make bicycling up a steep hill on a ten speed bike easier,","['change gears to one of the higher gears', 'squeeze one of the brakes to give resistance']",A
how do you kneel?,"['bend down about an inch', 'get down on your knees']",B
How to open control panel in Windows 10.,"['in linux click or tap inside the search box on the task bar then type ""control panel"" and click or tap the ""control panel"" search result', 'in windows 10 click or tap inside the search box on the task bar then type ""control panel"" and click or tap the ""control panel"" search result']",B
How can I straighten bent gutters?,"['to straighten the spikes without removing both them and the gutters use a 2-ft length of angle iron and a heavy metal chain link with the center section cut out of one side working from a ladder (be careful!) you’ll find that the angle iron and chain link provide easy leverage to straighten out the spike and get the gutters back in alignment', 'to straighten the spikes without removing both them and the gutters use a 1 inch length of angle iron and a heavy metal chain link with the center section cut out of one side working from a ladder (be careful!) you’ll find that the angle iron and chain link provide easy leverage to straighten out the spike and get the gutters back in alignment']",A
How can I get the garage door to shut?,"['press the opener button on the inside of the garage or your vehicle', 'press the accelerate button on the inside of the garage or your vehicle']",A
How to keep brown sugar from going hard?,"['pour the brown sugar into a container and place a slice of bread or a marshmallow underneath the container to preserve the softness and prevent hardness', 'pour the brown sugar into a container and place a slice of bread or a marshmallow into the container to preserve the softness and prevent hardness']",B
How do you clean wood floors?,"['the best solution for cleaning wood floors is one cup of vinegar mixed with one gallon of water immerse a clean mop into the solution and wring it until it is damp-dry', 'the best solution for cleaning wood floors is one liter of vinegar mixed with one gallon of water immerse a clean mop into the solution and wring it until it is damp-dry']",A
"To coat veggies with flour and seasoning, you can","['use a knife to coat the veggies', 'use a spoon to coat the veggies']",B
crescent wrench,"['untighten  tire ', 'untighten  bolt ']",B
How do you get the water temperature right to take a shower?,"['turn on the water and let it run until it is warm check the position of the shower head to make sure it is spraying down and not out of the shower test the water with your wrist rather then you fingers and determine if the water is comfortable before you get in', 'turn on the water and let it run until it is warm check the position of the shower head to make sure it is spraying down and not out of the shower test the water with your head rather then you fingers and determine if the water is comfortable before you get in']",A
pin,"['can melt a grater ', 'can fit through a  grater ']",B
When I put the sauce on the chicken wings ?,"['put the sauce on the chicken wings while they are cooking', 'put the sauce on the chicken wings after they are cooked']",B
How do you make cinnamon sugar?,"['in a bowl sprinkle one unit of cinnamon over four units of sugar and stir together with a spoon', 'in a bowl lay one cinnamon stick over four units of sugar and stir together with a spoon']",A
"To make razor blades sharper after several uses,","['run the razor blades along the side of a pair of jeans', 'run the razor blades through a dishwasher after use']",A
To clean a laptop screen effectively.,"['rub the laptop screen thoroughly to remove any dirt', 'use a tissue paper to wipe the laptop screen']",B
How to make an easter nest edible?,"['use deep fried chow mein noodles and then coat them in melted chocolate lay those down as the nest for the easter eggs', 'use cooked chow mein noodles and then coat them in solid chocolate lay those down as the nest for the easter eggs']",A
drill,"[""doesn't go in a  dresser usually"", ""doesn't go in a  box usually""]",A
Make a string dispenser.,"['cut hole in coffee can to grab string from yarn roll outside can', 'cut hole in coffee can to grab string from yarn roll inside can']",B
What is the best direction to park my car in Winter?,"['park your car facing east that way when the sun rises it will hit the front windshield and melt the ice there', 'park your car facing west that way when the sun rises it will hit the front windshield and melt the ice there']",A
coin,"['can clink on a screwdriver ', 'can be punctured with a  screwdriver ']",A
Pour hot wax into a rubber glove.,"['blow up the rubber glove and quickly pour the wax in before all the air escapes', 'use a wire hangar to fashion a loop to stretch the glove over']",B
How to break up brown sugar clumps,"['use a whisk to break up the clumps', 'use a spatula to break up the clumps']",A
How does someone stop the bleeding on a wound,"['press against the wound very hard to stop heart flow and tie off above the wound', 'press against the wound very hard to stop blood flow and tie off above the wound']",B
how to avoid danger?,"['do not engage in risky behaviors', 'only engage in risky behaviors']",A
"To save space and avoid clutter,","['buy a bigger house if you want to purchase more items then you have room for', 'donate or otherwise get rid of something anytime you want to buy a new item']",B
How do you attach survival equipment to the neck knife?,"['use velcro to attach pieces to the neck knife sheath for quick access', 'use twine to tie pieces to the neck knife sheath for quick access']",B
wok,"['can be used to boil  jar for canning', 'can be used to boil  bench for canning']",A
How do you tell a lie and get people to believe you?,"['include an embarrassing true thing about someone else people will believe something about you if it makes you look bad', 'include an embarrassing true thing about yourself people will believe something about you if it makes you look bad']",B
What can I do if I am bored and riding on a plane?,"['listen to a pod cast plug in and relax', 'listen to a pea pod plug in and relax']",A
"To reuse old garbage to help fertilize your garden,","['compact the organic garbage in a large bin and allow it to decompose for a while', 'pour the garbage into your garden so that it can nourish the soil of the garden']",A
To measure out the fabric needed for the doogie bow tie,"['measure out with a measuring tape', 'measure out with a fabric ruler']",B
How do you crack hardwood floor?,"['jump up and down on it it should eventually break', 'throw a bowling ball at it it should make a dent']",B
"To calm down a stomach without taking an Aspirin,","['eat a few dozen grams of rice to calm down the stomach', 'eat ten to twelve almonds depending on your size']",B
"To roast a biscuit over a campfire,","['roll out the biscuit dough until it is long and thin wrap it tightly around a roasting stick then hold it over the fire rotating constantly until cooked through', 'roll out the biscuit dough until it is long and thin wrap it loosely around a roasting stick then hold it over the fire rotating constantly until cooked through']",A
How do I make sure that my cookies don't stick to the cookie sheet?,"['line the bottom of the cookie sheet with wax paper', 'line the bottom of the cookie sheet with parchment paper']",B
To make whipped cream ahead of time without it getting runny in the fridge.,"['to keep it from weeping while it sits in the fridge add a little peanut oil near the end of the whipping process the marshmallow cream not only adds structure to your whipped cream but some extra yumminess as well', 'to keep it from weeping while it sits in the fridge add a little fluff near the end of the whipping process the marshmallow cream not only adds structure to your whipped cream but some extra yumminess as well']",B
To replace eggs in a recipe.,"['whether you’re making pancakes or quick breads use a ripe banana when you’re out of eggs the moisture from the banana binds ingredients together just as well as any egg', 'whether you’re making pancakes or quick breads use a ripe banana when you’re out of eggs the heat from the banana binds ingredients together just as well as any egg']",A
Make pop corn.,"['heat oil in a pan and add some kernels of corn cook until it begins to pop cover and finish', ""put the corn in foil with oil throw it on the low grill and cook and shake until it's done popping""]",A
How to know when to buy and sell stocks?,"['this is the key to successful trading you would be advised to use a broker/adviser as there is much to know that may not be available in a timely manner but a stock adviser keeps up to date so you will know when to buy or do the opposite for your best financial outcomes', 'this is the key to successful trading you would be advised to use a broker/adviser as there is much to know that may not be available in a timely manner but a stock adviser keeps up to date so you will know when to buy or do the apposite for your best financial outcomes']",A
To remove excess grease from the cooked bacon for the zombie burger,"['set your bacon on a paper towel', 'set your bacon on a  news paper']",A
How can you decorate your junk mail letter opener?,"['junk mail letter openers can be decorated in many ways: you can paint them decoupage them use wood burning tools to burn designs in them or cover them with glitter glue; be creative and have fun!', 'junk mail letter openers can be decorated in many ways: you can paint them decoupage them use wood carving tools to carve designs in them or cover them with glitter glue; be creative and have fun!']",B
how to make apple-oatmeal cookies,"['melt 1/2 stick butter in a medium saucepan over medium heat; stir in 1/2 cup each sugar and grated peeled apple and 1/4 teaspoon each ground cinnamon nutmeg and vanilla extract simmer 1 minute then stir in 1 1/2 cups rolled oats scoop the mixture by heaping tablespoonfuls and sprinkle each with sea salt; flatten into rounds and chill until set', 'melt 1/2 stick butter in a medium saucepan over medium heat; stir in 1/2 cup each sugar and grated peeled apple and 1/4 teaspoon each ground cinnamon nutmeg and vanilla extract simmer 1 minute then stir in 1 1/2 cups rolled oats scoop the mixture by heaping tablespoonfuls and sprinkle each with sea salt; flatten into rounds and chill until heated through']",A
To boil kumquats to soften them for pickling,"['add enough water to the skillet to just cover the 12oz of kumquats', 'add enough water to the pan to just cover the 12oz of kumquats']",B
"To turn down the volume on the radio,","['twist the volume knob to the right', 'twist the volume knob to the left']",B
Remove loose hair from dog's coat.,"['wipe down with baby wipes', 'wipe down with tissue paper']",A
How to make a pencil holder with toilet paper rolls.,"['paint a tissue box in yellow color and let it dry completely place the empty toilet paper rolls inside make sure they fit in the box loosely use your creativity to decorate the outside of the box with all the beautiful and colorful ornaments that you have place the box on your desk and enjoy!', 'paint a tissue box in yellow color and let it dry completely place the empty toilet paper rolls inside make sure they fit in the box tightly use your creativity to decorate the outside of the box with all the beautiful and colorful ornaments that you have place the box on your desk and enjoy!']",B
"To determine if a nutrient on a food label is important,","['check to make sure it is listen in the nutritional information', 'check to make sure that the nutrition makes you fell better']",A
How to dress up a tired room.,"[""choose a color-coordinated selection of pillows jiu jitsu throws and lampshades to enliven your space in a jiffy having a hard time choosing a color palette? take a look in your to see which and patterns you wear most chances are that if you love to wear certain colors you'll be happy living with them too"", ""choose a color-coordinated selection of pillows throws and lampshades to enliven your space in a jiffy having a hard time choosing a color palette? take a look in your to see which and patterns you wear most chances are that if you love to wear certain colors you'll be happy living with them too""]",B
paper clip,"['can store chalk ', 'can crush chalk ']",B
Make a small vase.,"['remove contents from a light bulb for flowers', 'melt light bulb into vase for flowers']",A
Mount curling iron.,"['cut paper towel tube and tape to inside cabinet to hold iron', 'cut pvc tube and tape to inside cabinet to hold iron']",B
How can I secure a wooden japanese bridge to the ground?,"['using heavy duty plastic garden stakes', 'using heavy duty plastic tape']",A
Child proof table corners.,"['cut tennis balls and insert on table edges', 'cut oranges and insert on table edges']",A
